HotelID,MonthStart,RevenueType,CurrentBookingsGBP,ForecastedGBP,AnticipatedRevenueGBP
LH-7831,2009-04-01 00:00:00.000,Rooms,15148.27,37870.68,53018.95
LH-7831,2009-05-01 00:00:00.000,Rooms,14132.57,35331.44,49464.01
LH-7831,2009-06-01 00:00:00.000,Rooms,14555.27,36388.17,50943.44
LH-7831,2009-07-01 00:00:00.000,Rooms,11872.6,59362.98,71235.58
LH-7831,2009-08-01 00:00:00.000,Rooms,10270.32,51351.58,61621.89
LH-7831,2009-09-01 00:00:00.000,Rooms,12908.09,64540.47,77448.56
LH-7831,2009-10-01 00:00:00.000,Rooms,6273.28,37639.69,43912.98
LH-7831,2009-11-01 00:00:00.000,Rooms,6174.48,37046.89,43221.38
LH-7831,2009-12-01 00:00:00.000,Rooms,8437.29,50623.72,59061
LH-7831,2016-01-01 00:00:00.000,Rooms,36631.49,18315.74,54947.23
LH-7831,2016-02-01 00:00:00.000,Rooms,32155.09,16077.55,48232.64
LH-7831,2016-03-01 00:00:00.000,Rooms,28596.55,14298.27,42894.82
LH-7831,2016-04-01 00:00:00.000,Rooms,13454.43,33636.07,47090.5
LH-7831,2016-05-01 00:00:00.000,Rooms,12431.12,31077.8,43508.91
LH-7831,2016-06-01 00:00:00.000,Rooms,16782.94,41957.35,58740.3
LH-7831,2016-07-01 00:00:00.000,Rooms,12971.64,64858.21,77829.85
LH-7831,2016-08-01 00:00:00.000,Rooms,11289.49,56447.46,67736.96
LH-7831,2016-09-01 00:00:00.000,Rooms,12307.7,61538.49,73846.19
LH-7831,2016-10-01 00:00:00.000,Rooms,7589.86,45539.18,53129.04
LH-7831,2016-11-01 00:00:00.000,Rooms,6645.07,39870.44,46515.51
LH-7831,2016-12-01 00:00:00.000,Rooms,8655.57,51933.44,60589.01
LH-7831,2010-01-01 00:00:00.000,Rooms,24764.44,12382.22,37146.66
LH-7831,2010-02-01 00:00:00.000,Rooms,32293.68,16146.84,48440.52
LH-7831,2010-03-01 00:00:00.000,Rooms,34109.38,17054.69,51164.07
LH-7831,2010-04-01 00:00:00.000,Rooms,12234.68,30586.69,42821.37
LH-7831,2010-05-01 00:00:00.000,Rooms,17011,42527.49,59538.48
LH-7831,2010-06-01 00:00:00.000,Rooms,14969.83,37424.58,52394.41
LH-7831,2010-07-01 00:00:00.000,Rooms,12001.94,60009.71,72011.65
LH-7831,2010-08-01 00:00:00.000,Rooms,10012.1,50060.52,60072.62
LH-7831,2010-09-01 00:00:00.000,Rooms,11098.43,55492.17,66590.6
LH-7831,2010-10-01 00:00:00.000,Rooms,7499.16,44994.98,52494.14
LH-7831,2010-11-01 00:00:00.000,Rooms,6875.36,41252.18,48127.55
LH-7831,2010-12-01 00:00:00.000,Rooms,6557.7,39346.17,45903.87
LH-7831,2011-01-01 00:00:00.000,Rooms,28967.91,14483.95,43451.86
LH-7831,2011-02-01 00:00:00.000,Rooms,31837.93,15918.97,47756.9
LH-7831,2011-03-01 00:00:00.000,Rooms,24853.87,12426.94,37280.81
LH-7831,2011-04-01 00:00:00.000,Rooms,15244.39,38110.99,53355.38
LH-7831,2011-05-01 00:00:00.000,Rooms,15364.82,38412.05,53776.87
LH-7831,2011-06-01 00:00:00.000,Rooms,16440.92,41102.29,57543.21
LH-7831,2011-07-01 00:00:00.000,Rooms,14571.32,72856.6,87427.92
LH-7831,2011-08-01 00:00:00.000,Rooms,10831.55,54157.76,64989.31
LH-7831,2011-09-01 00:00:00.000,Rooms,12516.59,62582.95,75099.54
LH-7831,2011-10-01 00:00:00.000,Rooms,6987.24,41923.43,48910.67
LH-7831,2011-11-01 00:00:00.000,Rooms,7700.52,46203.11,53903.63
LH-7831,2011-12-01 00:00:00.000,Rooms,5862.37,35174.21,41036.58
LH-5976,2015-01-01 00:00:00.000,Rooms,33550.9,16775.45,50326.35
LH-5976,2015-02-01 00:00:00.000,Rooms,28651.58,14325.79,42977.37
LH-5976,2015-03-01 00:00:00.000,Rooms,36316.39,18158.19,54474.58
LH-5976,2015-04-01 00:00:00.000,Rooms,16876.09,42190.24,59066.33
LH-5976,2015-05-01 00:00:00.000,Rooms,16781.86,41954.66,58736.52
LH-5976,2015-06-01 00:00:00.000,Rooms,13710.81,34277.03,47987.84
LH-5976,2015-07-01 00:00:00.000,Rooms,11719.4,58596.98,70316.38
LH-5976,2015-08-01 00:00:00.000,Rooms,12944.67,64723.36,77668.03
LH-5976,2015-09-01 00:00:00.000,Rooms,10681.9,53409.51,64091.41
LH-5976,2015-10-01 00:00:00.000,Rooms,7783.91,46703.47,54487.38
LH-5976,2015-11-01 00:00:00.000,Rooms,6254.81,37528.83,43783.64
LH-5976,2015-12-01 00:00:00.000,Rooms,8081.88,48491.26,56573.13
LH-5976,2013-01-01 00:00:00.000,Rooms,28781.8,14390.9,43172.7
LH-5976,2013-02-01 00:00:00.000,Rooms,28086.98,14043.49,42130.48
LH-5976,2013-03-01 00:00:00.000,Rooms,37737.77,18868.89,56606.66
LH-5976,2013-04-01 00:00:00.000,Rooms,11634.39,29085.99,40720.38
LH-5976,2013-05-01 00:00:00.000,Rooms,17317.14,43292.85,60610
LH-5976,2013-06-01 00:00:00.000,Rooms,16217.09,40542.72,56759.81
LH-5976,2013-07-01 00:00:00.000,Rooms,11342.41,56712.07,68054.48
LH-5976,2013-08-01 00:00:00.000,Rooms,13182.74,65913.71,79096.45
LH-5976,2013-09-01 00:00:00.000,Rooms,12411.06,62055.29,74466.35
LH-5976,2013-10-01 00:00:00.000,Rooms,8051.32,48307.91,56359.23
LH-5976,2013-11-01 00:00:00.000,Rooms,7116.58,42699.49,49816.08
LH-5976,2013-12-01 00:00:00.000,Rooms,7319.05,43914.27,51233.32
LH-5976,2014-01-01 00:00:00.000,Rooms,36613.94,18306.97,54920.91
LH-5976,2014-02-01 00:00:00.000,Rooms,35724.05,17862.02,53586.07
LH-5976,2014-03-01 00:00:00.000,Rooms,31410.45,15705.23,47115.68
LH-5976,2014-04-01 00:00:00.000,Rooms,18138.5,45346.26,63484.77
LH-5976,2014-05-01 00:00:00.000,Rooms,17474.83,43687.07,61161.9
LH-5976,2014-06-01 00:00:00.000,Rooms,15911.32,39778.3,55689.62
LH-5976,2014-07-01 00:00:00.000,Rooms,12889.29,64446.47,77335.77
LH-5976,2014-08-01 00:00:00.000,Rooms,11968.29,59841.46,71809.76
LH-5976,2014-09-01 00:00:00.000,Rooms,13081.54,65407.72,78489.27
LH-5976,2014-10-01 00:00:00.000,Rooms,7571.85,45431.11,53002.96
LH-5976,2014-11-01 00:00:00.000,Rooms,7472.38,44834.27,52306.65
LH-5976,2014-12-01 00:00:00.000,Rooms,7442.01,44652.07,52094.08
LH-5976,2012-01-01 00:00:00.000,Rooms,29941.29,14970.65,44911.94
LH-5976,2012-02-01 00:00:00.000,Rooms,32338.37,16169.18,48507.55
LH-5976,2012-03-01 00:00:00.000,Rooms,26580.18,13290.09,39870.28
LH-5976,2012-04-01 00:00:00.000,Rooms,15229.83,38074.59,53304.42
LH-5976,2012-05-01 00:00:00.000,Rooms,16366.76,40916.9,57283.65
LH-5976,2012-06-01 00:00:00.000,Rooms,16770.83,41927.06,58697.89
LH-5976,2012-07-01 00:00:00.000,Rooms,11466.12,57330.59,68796.71
LH-5976,2012-08-01 00:00:00.000,Rooms,11527.35,57636.75,69164.1
LH-5976,2012-09-01 00:00:00.000,Rooms,11563.35,57816.74,69380.09
LH-5976,2012-10-01 00:00:00.000,Rooms,6229.53,37377.18,43606.71
LH-5976,2012-11-01 00:00:00.000,Rooms,7810.86,46865.15,54676.01
LH-5976,2012-12-01 00:00:00.000,Rooms,7120.38,42722.26,49842.64
LH-5976,2009-01-01 00:00:00.000,Rooms,34114.85,17057.43,51172.28
LH-5976,2009-02-01 00:00:00.000,Rooms,34394.56,17197.28,51591.84
LH-5976,2009-03-01 00:00:00.000,Rooms,32888.09,16444.05,49332.14
LH-5976,2009-04-01 00:00:00.000,Rooms,9739.14,24347.84,34086.98
LH-5976,2009-05-01 00:00:00.000,Rooms,15703.06,39257.65,54960.71
LH-5976,2009-06-01 00:00:00.000,Rooms,12672.52,31681.31,44353.83
LH-5976,2009-07-01 00:00:00.000,Rooms,12484.61,62423.03,74907.64
LH-5976,2009-08-01 00:00:00.000,Rooms,12267.84,61339.2,73607.05
LH-5976,2009-09-01 00:00:00.000,Rooms,11742.09,58710.43,70452.51
LH-5976,2009-10-01 00:00:00.000,Rooms,7342.29,44053.76,51396.05
LH-5976,2009-11-01 00:00:00.000,Rooms,8477.24,50863.42,59340.65
LH-5976,2009-12-01 00:00:00.000,Rooms,5305.25,31831.52,37136.77
LH-5976,2016-01-01 00:00:00.000,Rooms,29106.68,14553.34,43660.02
LH-5976,2016-02-01 00:00:00.000,Rooms,35634.61,17817.3,53451.91
LH-5976,2016-03-01 00:00:00.000,Rooms,32883.41,16441.71,49325.12
LH-5976,2016-04-01 00:00:00.000,Rooms,16703.78,41759.46,58463.24
LH-5976,2016-05-01 00:00:00.000,Rooms,12060.27,30150.68,42210.95
LH-5976,2016-06-01 00:00:00.000,Rooms,15952.65,39881.62,55834.26
LH-5976,2016-07-01 00:00:00.000,Rooms,12433.74,62168.7,74602.44
LH-5976,2016-08-01 00:00:00.000,Rooms,12113.2,60565.99,72679.19
LH-5976,2016-09-01 00:00:00.000,Rooms,12425.56,62127.82,74553.38
LH-5976,2016-10-01 00:00:00.000,Rooms,7962.69,47776.17,55738.86
LH-5976,2016-11-01 00:00:00.000,Rooms,7930.66,47583.93,55514.59
LH-5976,2016-12-01 00:00:00.000,Rooms,4765.62,28593.71,33359.32
LH-5976,2010-01-01 00:00:00.000,Rooms,34717.04,17358.52,52075.56
LH-5976,2010-02-01 00:00:00.000,Rooms,27725.07,13862.53,41587.6
LH-5976,2010-03-01 00:00:00.000,Rooms,26612.58,13306.29,39918.87
LH-5976,2010-04-01 00:00:00.000,Rooms,18119.73,45299.32,63419.05
LH-5976,2010-05-01 00:00:00.000,Rooms,16859.75,42149.38,59009.14
LH-5976,2010-06-01 00:00:00.000,Rooms,16565.81,41414.54,57980.35
LH-5976,2010-07-01 00:00:00.000,Rooms,11442.15,57210.75,68652.9
LH-5976,2010-08-01 00:00:00.000,Rooms,10430.04,52150.18,62580.22
LH-5976,2010-09-01 00:00:00.000,Rooms,11656.22,58281.08,69937.3
LH-5976,2010-10-01 00:00:00.000,Rooms,7004.31,42025.87,49030.18
LH-5976,2010-11-01 00:00:00.000,Rooms,8746.8,52480.79,61227.59
LH-5976,2010-12-01 00:00:00.000,Rooms,6271.67,37630.01,43901.68
LH-5976,2011-01-01 00:00:00.000,Rooms,34834.45,17417.23,52251.68
LH-5976,2011-02-01 00:00:00.000,Rooms,33944.46,16972.23,50916.68
LH-5976,2011-03-01 00:00:00.000,Rooms,30719.42,15359.71,46079.13
LH-5976,2011-04-01 00:00:00.000,Rooms,15118.85,37797.12,52915.97
LH-5976,2011-05-01 00:00:00.000,Rooms,14064.99,35162.46,49227.45
LH-5976,2011-06-01 00:00:00.000,Rooms,16601.86,41504.64,58106.5
LH-5976,2011-07-01 00:00:00.000,Rooms,11473.66,57368.29,68841.94
LH-5976,2011-08-01 00:00:00.000,Rooms,12891.67,64458.37,77350.05
LH-5976,2011-09-01 00:00:00.000,Rooms,11484.83,57424.16,68908.99
LH-5976,2011-10-01 00:00:00.000,Rooms,7850.74,47104.44,54955.18
LH-5976,2011-11-01 00:00:00.000,Rooms,6175.06,37050.36,43225.42
LH-5976,2011-12-01 00:00:00.000,Rooms,6637.91,39827.49,46465.4
LH-5805,2015-01-01 00:00:00.000,Rooms,33195.61,16597.8,49793.41
LH-5805,2015-02-01 00:00:00.000,Rooms,30776.43,15388.21,46164.64
LH-5805,2015-03-01 00:00:00.000,Rooms,29225.26,14612.63,43837.89
LH-5805,2015-04-01 00:00:00.000,Rooms,16565.93,41414.83,57980.76
LH-5805,2015-05-01 00:00:00.000,Rooms,17295.79,43239.46,60535.25
LH-5805,2015-06-01 00:00:00.000,Rooms,16287.41,40718.52,57005.92
LH-5805,2015-07-01 00:00:00.000,Rooms,13272.01,66360.07,79632.09
LH-5805,2015-08-01 00:00:00.000,Rooms,11945.48,59727.38,71672.85
LH-5805,2015-09-01 00:00:00.000,Rooms,10662.49,53312.45,63974.94
LH-5805,2015-10-01 00:00:00.000,Rooms,6145.61,36873.66,43019.27
LH-5805,2015-11-01 00:00:00.000,Rooms,7233.59,43401.53,50635.12
LH-5805,2015-12-01 00:00:00.000,Rooms,6799.25,40795.51,47594.76
LH-5805,2013-01-01 00:00:00.000,Rooms,33760.03,16880.02,50640.05
LH-5805,2013-02-01 00:00:00.000,Rooms,28752.38,14376.19,43128.57
LH-5805,2013-03-01 00:00:00.000,Rooms,34090.55,17045.27,51135.82
LH-5805,2013-04-01 00:00:00.000,Rooms,17580.36,43950.89,61531.25
LH-5805,2013-05-01 00:00:00.000,Rooms,15886.09,39715.22,55601.31
LH-5805,2013-06-01 00:00:00.000,Rooms,16941.67,42354.18,59295.85
LH-5805,2013-07-01 00:00:00.000,Rooms,11063.81,55319.05,66382.86
LH-5805,2013-08-01 00:00:00.000,Rooms,11871.98,59359.88,71231.86
LH-5805,2013-09-01 00:00:00.000,Rooms,10696.86,53484.32,64181.18
LH-5805,2013-10-01 00:00:00.000,Rooms,7040.29,42241.76,49282.05
LH-5805,2013-11-01 00:00:00.000,Rooms,8207.03,49242.2,57449.23
LH-5805,2013-12-01 00:00:00.000,Rooms,6111.89,36671.34,42783.24
LH-5805,2014-01-01 00:00:00.000,Rooms,18279.5,9139.75,27419.25
LH-5805,2014-02-01 00:00:00.000,Rooms,29424.88,14712.44,44137.31
LH-5805,2014-03-01 00:00:00.000,Rooms,34181.31,17090.65,51271.96
LH-5805,2014-04-01 00:00:00.000,Rooms,15664.02,39160.05,54824.07
LH-5805,2014-05-01 00:00:00.000,Rooms,13525.78,33814.44,47340.22
LH-5805,2014-06-01 00:00:00.000,Rooms,16227.2,40568,56795.19
LH-5805,2014-07-01 00:00:00.000,Rooms,11798.85,58994.26,70793.12
LH-5805,2014-08-01 00:00:00.000,Rooms,11090.74,55453.71,66544.46
LH-5805,2014-09-01 00:00:00.000,Rooms,10096.69,50483.43,60580.12
LH-5805,2014-10-01 00:00:00.000,Rooms,7452.19,44713.12,52165.3
LH-5805,2014-11-01 00:00:00.000,Rooms,6467.88,38807.26,45275.13
LH-5805,2014-12-01 00:00:00.000,Rooms,8212.79,49276.76,57489.56
LH-5805,2012-01-01 00:00:00.000,Rooms,21254.07,10627.03,31881.1
LH-5805,2012-02-01 00:00:00.000,Rooms,33775.17,16887.58,50662.75
LH-5805,2012-03-01 00:00:00.000,Rooms,34359.16,17179.58,51538.75
LH-5805,2012-04-01 00:00:00.000,Rooms,15026.51,37566.27,52592.78
LH-5805,2012-05-01 00:00:00.000,Rooms,14601.16,36502.91,51104.07
LH-5805,2012-06-01 00:00:00.000,Rooms,14416.26,36040.65,50456.9
LH-5805,2012-07-01 00:00:00.000,Rooms,12134.77,60673.84,72808.61
LH-5805,2012-08-01 00:00:00.000,Rooms,12502.77,62513.84,75016.61
LH-5805,2012-09-01 00:00:00.000,Rooms,11263.84,56319.18,67583.01
LH-5805,2012-10-01 00:00:00.000,Rooms,7916.39,47498.32,55414.7
LH-5805,2012-11-01 00:00:00.000,Rooms,6970.76,41824.54,48795.3
LH-5805,2012-12-01 00:00:00.000,Rooms,5876.13,35256.8,41132.93
LH-5805,2009-01-01 00:00:00.000,Rooms,26858.07,13429.03,40287.1
LH-5805,2009-02-01 00:00:00.000,Rooms,32951.06,16475.53,49426.6
LH-5805,2009-03-01 00:00:00.000,Rooms,27996.49,13998.25,41994.74
LH-5805,2009-04-01 00:00:00.000,Rooms,16366.79,40916.98,57283.77
LH-5805,2009-05-01 00:00:00.000,Rooms,14306.97,35767.41,50074.38
LH-5805,2009-06-01 00:00:00.000,Rooms,15095.47,37738.68,52834.15
LH-5805,2009-07-01 00:00:00.000,Rooms,11735.49,58677.45,70412.94
LH-5805,2009-08-01 00:00:00.000,Rooms,13238.61,66193.03,79431.63
LH-5805,2009-09-01 00:00:00.000,Rooms,11160.82,55804.1,66964.92
LH-5805,2009-10-01 00:00:00.000,Rooms,7141.35,42848.1,49989.45
LH-5805,2009-11-01 00:00:00.000,Rooms,8202.22,49213.33,57415.55
LH-5805,2009-12-01 00:00:00.000,Rooms,5674.2,34045.19,39719.39
LH-5805,2016-01-01 00:00:00.000,Rooms,31728.66,15864.33,47593
LH-5805,2016-02-01 00:00:00.000,Rooms,31242.25,15621.12,46863.37
LH-5805,2016-03-01 00:00:00.000,Rooms,28105.04,14052.52,42157.56
LH-5805,2016-04-01 00:00:00.000,Rooms,17060.52,42651.3,59711.83
LH-5805,2016-05-01 00:00:00.000,Rooms,16280.94,40702.35,56983.3
LH-5805,2016-06-01 00:00:00.000,Rooms,13734.62,34336.56,48071.18
LH-5805,2016-07-01 00:00:00.000,Rooms,11212.06,56060.3,67272.36
LH-5805,2016-08-01 00:00:00.000,Rooms,11506.49,57532.45,69038.94
LH-5805,2016-09-01 00:00:00.000,Rooms,11799.23,58996.17,70795.41
LH-5805,2016-10-01 00:00:00.000,Rooms,6011.85,36071.11,42082.96
LH-5805,2016-11-01 00:00:00.000,Rooms,7649.66,45897.97,53547.63
LH-5805,2016-12-01 00:00:00.000,Rooms,7370.73,44224.35,51595.08
LH-5805,2010-01-01 00:00:00.000,Rooms,31966.7,15983.35,47950.04
LH-5805,2010-02-01 00:00:00.000,Rooms,26231.84,13115.92,39347.76
LH-5805,2010-03-01 00:00:00.000,Rooms,31922.32,15961.16,47883.48
LH-5805,2010-04-01 00:00:00.000,Rooms,15462.2,38655.49,54117.69
LH-5805,2010-05-01 00:00:00.000,Rooms,16180.56,40451.41,56631.97
LH-5805,2010-06-01 00:00:00.000,Rooms,16321.63,40804.07,57125.7
LH-5805,2010-07-01 00:00:00.000,Rooms,10797.12,53985.6,64782.73
LH-5805,2010-08-01 00:00:00.000,Rooms,11768.52,58842.61,70611.13
LH-5805,2010-09-01 00:00:00.000,Rooms,11963.6,59818.02,71781.63
LH-5805,2010-10-01 00:00:00.000,Rooms,6407.46,38444.76,44852.22
LH-5805,2010-11-01 00:00:00.000,Rooms,7052.88,42317.25,49370.13
LH-5805,2010-12-01 00:00:00.000,Rooms,7893.46,47360.77,55254.23
LH-5805,2011-01-01 00:00:00.000,Rooms,37897.7,18948.85,56846.56
LH-5805,2011-02-01 00:00:00.000,Rooms,33674.7,16837.35,50512.06
LH-5805,2011-03-01 00:00:00.000,Rooms,31719.44,15859.72,47579.15
LH-5805,2011-04-01 00:00:00.000,Rooms,14642.92,36607.3,51250.22
LH-5805,2011-05-01 00:00:00.000,Rooms,16566.77,41416.92,57983.68
LH-5805,2011-06-01 00:00:00.000,Rooms,16170.81,40427.04,56597.85
LH-5805,2011-07-01 00:00:00.000,Rooms,10479.06,52395.29,62874.35
LH-5805,2011-08-01 00:00:00.000,Rooms,12758.06,63790.32,76548.38
LH-5805,2011-09-01 00:00:00.000,Rooms,13410.54,67052.68,80463.21
LH-5805,2011-10-01 00:00:00.000,Rooms,8448.89,50693.36,59142.25
LH-5805,2011-11-01 00:00:00.000,Rooms,6935.2,41611.19,48546.39
LH-5805,2011-12-01 00:00:00.000,Rooms,7109.62,42657.73,49767.35
LH-1486,2015-01-01 00:00:00.000,Rooms,40789.25,20394.62,61183.87
LH-1486,2015-02-01 00:00:00.000,Rooms,41106.42,20553.21,61659.63
LH-1486,2015-03-01 00:00:00.000,Rooms,32665.94,16332.97,48998.91
LH-1486,2015-04-01 00:00:00.000,Rooms,15661.87,39154.68,54816.55
LH-1486,2015-05-01 00:00:00.000,Rooms,14783.03,36957.57,51740.6
LH-1486,2015-06-01 00:00:00.000,Rooms,16172.89,40432.23,56605.13
LH-1486,2015-07-01 00:00:00.000,Rooms,13186,65930,79116
LH-1486,2015-08-01 00:00:00.000,Rooms,12335.1,61675.51,74010.61
LH-1486,2015-09-01 00:00:00.000,Rooms,11835.42,59177.11,71012.53
LH-1486,2015-10-01 00:00:00.000,Rooms,6917.21,41503.28,48420.49
LH-1486,2015-11-01 00:00:00.000,Rooms,7901.56,47409.34,55310.89
LH-1486,2015-12-01 00:00:00.000,Rooms,8268.7,49612.17,57880.87
LH-1486,2013-01-01 00:00:00.000,Rooms,28263.32,14131.66,42394.98
LH-1486,2013-02-01 00:00:00.000,Rooms,36136.97,18068.48,54205.45
LH-1486,2013-03-01 00:00:00.000,Rooms,29931.07,14965.53,44896.6
LH-1486,2013-04-01 00:00:00.000,Rooms,14109.74,35274.36,49384.1
LH-1486,2013-05-01 00:00:00.000,Rooms,15651.62,39129.05,54780.67
LH-1486,2013-06-01 00:00:00.000,Rooms,13413.1,33532.75,46945.85
LH-1486,2013-07-01 00:00:00.000,Rooms,11642.36,58211.82,69854.19
LH-1486,2013-08-01 00:00:00.000,Rooms,10893.84,54469.19,65363.03
LH-1486,2013-09-01 00:00:00.000,Rooms,12663.06,63315.3,75978.37
LH-1486,2013-10-01 00:00:00.000,Rooms,7007.38,42044.27,49051.64
LH-1486,2013-11-01 00:00:00.000,Rooms,7238.67,43432.01,50670.68
LH-1486,2013-12-01 00:00:00.000,Rooms,7366.4,44198.42,51564.82
LH-1486,2014-01-01 00:00:00.000,Rooms,23108.4,11554.2,34662.6
LH-1486,2014-02-01 00:00:00.000,Rooms,31066.12,15533.06,46599.19
LH-1486,2014-03-01 00:00:00.000,Rooms,33289.86,16644.93,49934.79
LH-1486,2014-04-01 00:00:00.000,Rooms,12807.1,32017.75,44824.85
LH-1486,2014-05-01 00:00:00.000,Rooms,15944.22,39860.54,55804.76
LH-1486,2014-06-01 00:00:00.000,Rooms,14327.35,35818.38,50145.74
LH-1486,2014-07-01 00:00:00.000,Rooms,10453.33,52266.64,62719.97
LH-1486,2014-08-01 00:00:00.000,Rooms,12251.48,61257.42,73508.91
LH-1486,2014-09-01 00:00:00.000,Rooms,13456.24,67281.2,80737.44
LH-1486,2014-10-01 00:00:00.000,Rooms,7698.53,46191.21,53889.74
LH-1486,2014-11-01 00:00:00.000,Rooms,7013.05,42078.33,49091.38
LH-1486,2014-12-01 00:00:00.000,Rooms,6525.71,39154.25,45679.95
LH-1486,2012-01-01 00:00:00.000,Rooms,38504.23,19252.12,57756.35
LH-1486,2012-02-01 00:00:00.000,Rooms,28284.99,14142.5,42427.49
LH-1486,2012-03-01 00:00:00.000,Rooms,30082.76,15041.38,45124.14
LH-1486,2012-04-01 00:00:00.000,Rooms,16751.39,41878.46,58629.85
LH-1486,2012-05-01 00:00:00.000,Rooms,15044.52,37611.3,52655.82
LH-1486,2012-06-01 00:00:00.000,Rooms,14583.44,36458.61,51042.05
LH-1486,2012-07-01 00:00:00.000,Rooms,10670.31,53351.53,64021.84
LH-1486,2012-08-01 00:00:00.000,Rooms,11547.11,57735.55,69282.66
LH-1486,2012-09-01 00:00:00.000,Rooms,10549.33,52746.66,63295.99
LH-1486,2012-10-01 00:00:00.000,Rooms,7399.13,44394.77,51793.9
LH-1486,2012-11-01 00:00:00.000,Rooms,5684.39,34106.36,39790.75
LH-1486,2012-12-01 00:00:00.000,Rooms,6194.26,37165.57,43359.83
LH-1486,2009-01-01 00:00:00.000,Rooms,23920.93,11960.47,35881.4
LH-1486,2009-02-01 00:00:00.000,Rooms,30994.01,15497,46491.01
LH-1486,2009-03-01 00:00:00.000,Rooms,33792.64,16896.32,50688.96
LH-1486,2009-04-01 00:00:00.000,Rooms,15229.45,38073.64,53303.09
LH-1486,2009-05-01 00:00:00.000,Rooms,17835.09,44587.72,62422.81
LH-1486,2009-06-01 00:00:00.000,Rooms,15218.97,38047.41,53266.38
LH-1486,2009-07-01 00:00:00.000,Rooms,12664.45,63322.25,75986.7
LH-1486,2009-08-01 00:00:00.000,Rooms,12058.39,60291.95,72350.34
LH-1486,2009-09-01 00:00:00.000,Rooms,11892.15,59460.76,71352.91
LH-1486,2009-10-01 00:00:00.000,Rooms,7281.59,43689.55,50971.15
LH-1486,2009-11-01 00:00:00.000,Rooms,7110.76,42664.55,49775.31
LH-1486,2009-12-01 00:00:00.000,Rooms,6508.24,39049.42,45557.66
LH-1486,2016-01-01 00:00:00.000,Rooms,32781.75,16390.88,49172.63
LH-1486,2016-02-01 00:00:00.000,Rooms,32092.93,16046.47,48139.4
LH-1486,2016-03-01 00:00:00.000,Rooms,37342.46,18671.23,56013.69
LH-1486,2016-04-01 00:00:00.000,Rooms,15608.85,39022.11,54630.96
LH-1486,2016-05-01 00:00:00.000,Rooms,14305.29,35763.23,50068.52
LH-1486,2016-06-01 00:00:00.000,Rooms,16715.75,41789.37,58505.11
LH-1486,2016-07-01 00:00:00.000,Rooms,11328.62,56643.09,67971.7
LH-1486,2016-08-01 00:00:00.000,Rooms,12685.16,63425.78,76110.94
LH-1486,2016-09-01 00:00:00.000,Rooms,10749.27,53746.33,64495.6
LH-1486,2016-10-01 00:00:00.000,Rooms,6208.85,37253.1,43461.95
LH-1486,2016-11-01 00:00:00.000,Rooms,7539.31,45235.84,52775.15
LH-1486,2016-12-01 00:00:00.000,Rooms,7064.37,42386.2,49450.57
LH-1486,2010-01-01 00:00:00.000,Rooms,23042.78,11521.39,34564.17
LH-1486,2010-02-01 00:00:00.000,Rooms,37680.48,18840.24,56520.72
LH-1486,2010-03-01 00:00:00.000,Rooms,29030.3,14515.15,43545.45
LH-1486,2010-04-01 00:00:00.000,Rooms,15502.59,38756.48,54259.07
LH-1486,2010-05-01 00:00:00.000,Rooms,14010.51,35026.28,49036.79
LH-1486,2010-06-01 00:00:00.000,Rooms,14555.58,36388.96,50944.55
LH-1486,2010-07-01 00:00:00.000,Rooms,11394.74,56973.71,68368.46
LH-1486,2010-08-01 00:00:00.000,Rooms,13229.98,66149.88,79379.86
LH-1486,2010-09-01 00:00:00.000,Rooms,11575.76,57878.8,69454.56
LH-1486,2010-10-01 00:00:00.000,Rooms,6388.84,38333.03,44721.87
LH-1486,2010-11-01 00:00:00.000,Rooms,6410.01,38460.08,44870.1
LH-1486,2010-12-01 00:00:00.000,Rooms,7605.55,45633.31,53238.86
LH-1486,2011-01-01 00:00:00.000,Rooms,21863.29,10931.65,32794.94
LH-1486,2011-02-01 00:00:00.000,Rooms,30965.45,15482.73,46448.18
LH-1486,2011-03-01 00:00:00.000,Rooms,33823.79,16911.9,50735.69
LH-1486,2011-04-01 00:00:00.000,Rooms,12909.01,32272.54,45181.55
LH-1486,2011-05-01 00:00:00.000,Rooms,13605.76,34014.39,47620.15
LH-1486,2011-06-01 00:00:00.000,Rooms,15910.03,39775.07,55685.1
LH-1486,2011-07-01 00:00:00.000,Rooms,12011.5,60057.5,72069
LH-1486,2011-08-01 00:00:00.000,Rooms,11755.47,58777.33,70532.8
LH-1486,2011-09-01 00:00:00.000,Rooms,11418.48,57092.38,68510.86
LH-1486,2011-10-01 00:00:00.000,Rooms,5974.82,35848.93,41823.75
LH-1486,2011-11-01 00:00:00.000,Rooms,6238.11,37428.65,43666.75
LH-1486,2011-12-01 00:00:00.000,Rooms,6641.28,39847.69,46488.97
LH-2270,2015-01-01 00:00:00.000,Rooms,34105.15,17052.57,51157.72
LH-2270,2015-02-01 00:00:00.000,Rooms,27624.14,13812.07,41436.21
LH-2270,2015-03-01 00:00:00.000,Rooms,28990.79,14495.39,43486.18
LH-2270,2015-04-01 00:00:00.000,Rooms,15622.88,39057.2,54680.08
LH-2270,2015-05-01 00:00:00.000,Rooms,20385.61,50964.04,71349.65
LH-2270,2015-06-01 00:00:00.000,Rooms,16024.5,40061.24,56085.74
LH-2270,2015-07-01 00:00:00.000,Rooms,11710.88,58554.39,70265.26
