HotelID,MonthStart,ExpenseCategory,AnnualAmountGBP,MonthlyAmountGBP
LH-2202,2016-10-01 00:00:00.000,ExpensedEquipment,55729,5684.93
LH-2202,2016-11-01 00:00:00.000,ExpensedEquipment,55729,3320.76
LH-2202,2016-12-01 00:00:00.000,ExpensedEquipment,55729,2949.54
LH-2202,2009-01-01 00:00:00.000,Supplies,110968,6132.26
LH-2202,2009-02-01 00:00:00.000,Supplies,110968,7531.57
LH-2202,2009-03-01 00:00:00.000,Supplies,110968,9093.89
LH-2202,2009-04-01 00:00:00.000,Supplies,110968,7932.99
LH-2202,2009-05-01 00:00:00.000,Supplies,110968,9192.16
LH-2202,2009-06-01 00:00:00.000,Supplies,110968,11977.73
LH-2202,2009-07-01 00:00:00.000,Supplies,110968,11395.99
LH-2202,2009-08-01 00:00:00.000,Supplies,110968,11310.99
LH-2202,2009-09-01 00:00:00.000,Supplies,110968,11628.9
LH-2202,2009-10-01 00:00:00.000,Supplies,110968,9596.32
LH-2202,2009-11-01 00:00:00.000,Supplies,110968,8454.23
LH-2202,2009-12-01 00:00:00.000,Supplies,110968,6720.98
LH-2202,2010-01-01 00:00:00.000,Supplies,116292,5492.7
LH-2202,2010-02-01 00:00:00.000,Supplies,116292,8870.75
LH-2202,2010-03-01 00:00:00.000,Supplies,116292,9877.62
LH-2202,2010-04-01 00:00:00.000,Supplies,116292,9265.65
LH-2202,2010-05-01 00:00:00.000,Supplies,116292,9651.31
LH-2202,2010-06-01 00:00:00.000,Supplies,116292,11161.57
LH-2202,2010-07-01 00:00:00.000,Supplies,116292,12883.18
LH-2202,2010-08-01 00:00:00.000,Supplies,116292,14539.17
LH-2202,2010-09-01 00:00:00.000,Supplies,116292,10365.94
LH-2202,2010-10-01 00:00:00.000,Supplies,116292,9879.94
LH-2202,2010-11-01 00:00:00.000,Supplies,116292,9224.73
LH-2202,2010-12-01 00:00:00.000,Supplies,116292,5079.44
LH-2202,2011-01-01 00:00:00.000,Supplies,123765,8211.34
LH-2202,2011-02-01 00:00:00.000,Supplies,123765,9136.38
LH-2202,2011-03-01 00:00:00.000,Supplies,123765,11215.58
LH-2202,2011-04-01 00:00:00.000,Supplies,123765,10018.2
LH-2202,2011-05-01 00:00:00.000,Supplies,123765,11205.16
LH-2202,2011-06-01 00:00:00.000,Supplies,123765,12262.02
LH-2202,2011-07-01 00:00:00.000,Supplies,123765,11967.66
LH-2202,2011-08-01 00:00:00.000,Supplies,123765,10978.49
LH-2202,2011-09-01 00:00:00.000,Supplies,123765,12017.85
LH-2202,2011-10-01 00:00:00.000,Supplies,123765,11455.67
LH-2202,2011-11-01 00:00:00.000,Supplies,123765,10304.81
LH-2202,2011-12-01 00:00:00.000,Supplies,123765,4991.84
LH-2202,2012-01-01 00:00:00.000,Supplies,111206,5123
LH-2202,2012-02-01 00:00:00.000,Supplies,111206,8321.57
LH-2202,2012-03-01 00:00:00.000,Supplies,111206,9326.24
LH-2202,2012-04-01 00:00:00.000,Supplies,111206,7327.62
LH-2202,2012-05-01 00:00:00.000,Supplies,111206,9496
LH-2202,2012-06-01 00:00:00.000,Supplies,111206,11094.06
LH-2202,2012-07-01 00:00:00.000,Supplies,111206,11452.11
LH-2202,2012-08-01 00:00:00.000,Supplies,111206,12326.36
LH-2202,2012-09-01 00:00:00.000,Supplies,111206,11326.42
LH-2202,2012-10-01 00:00:00.000,Supplies,111206,10600.66
LH-2202,2012-11-01 00:00:00.000,Supplies,111206,7905.07
LH-2202,2012-12-01 00:00:00.000,Supplies,111206,6906.88
LH-2202,2013-01-01 00:00:00.000,Supplies,111904,5673.84
LH-2202,2013-02-01 00:00:00.000,Supplies,111904,6896.8
LH-2202,2013-03-01 00:00:00.000,Supplies,111904,9372.18
LH-2202,2013-04-01 00:00:00.000,Supplies,111904,11057.09
LH-2202,2013-05-01 00:00:00.000,Supplies,111904,9890.01
LH-2202,2013-06-01 00:00:00.000,Supplies,111904,10330.05
LH-2202,2013-07-01 00:00:00.000,Supplies,111904,13105.18
LH-2202,2013-08-01 00:00:00.000,Supplies,111904,10917.07
LH-2202,2013-09-01 00:00:00.000,Supplies,111904,11985.29
LH-2202,2013-10-01 00:00:00.000,Supplies,111904,9821.62
LH-2202,2013-11-01 00:00:00.000,Supplies,111904,7986.99
LH-2202,2013-12-01 00:00:00.000,Supplies,111904,4867.89
LH-2202,2014-01-01 00:00:00.000,Supplies,120947,5914.07
LH-2202,2014-02-01 00:00:00.000,Supplies,120947,9093.36
LH-2202,2014-03-01 00:00:00.000,Supplies,120947,10509.12
LH-2202,2014-04-01 00:00:00.000,Supplies,120947,10736.93
LH-2202,2014-05-01 00:00:00.000,Supplies,120947,9095.78
LH-2202,2014-06-01 00:00:00.000,Supplies,120947,11564.17
LH-2202,2014-07-01 00:00:00.000,Supplies,120947,14058.26
LH-2202,2014-08-01 00:00:00.000,Supplies,120947,11800.94
LH-2202,2014-09-01 00:00:00.000,Supplies,120947,11514.74
LH-2202,2014-10-01 00:00:00.000,Supplies,120947,12516.75
LH-2202,2014-11-01 00:00:00.000,Supplies,120947,10227.06
LH-2202,2014-12-01 00:00:00.000,Supplies,120947,3915.81
LH-2202,2015-01-01 00:00:00.000,Supplies,128428,5170.39
LH-2202,2015-02-01 00:00:00.000,Supplies,128428,9582.29
LH-2202,2015-03-01 00:00:00.000,Supplies,128428,11729.79
LH-2202,2015-04-01 00:00:00.000,Supplies,128428,10817.64
LH-2202,2015-05-01 00:00:00.000,Supplies,128428,11157.1
LH-2202,2015-06-01 00:00:00.000,Supplies,128428,13480.4
LH-2202,2015-07-01 00:00:00.000,Supplies,128428,13184.68
LH-2202,2015-08-01 00:00:00.000,Supplies,128428,12732.07
LH-2202,2015-09-01 00:00:00.000,Supplies,128428,14819.72
LH-2202,2015-10-01 00:00:00.000,Supplies,128428,10535.06
LH-2202,2015-11-01 00:00:00.000,Supplies,128428,10463.31
LH-2202,2015-12-01 00:00:00.000,Supplies,128428,4755.55
LH-2202,2016-01-01 00:00:00.000,Supplies,111458,5028.98
LH-2202,2016-02-01 00:00:00.000,Supplies,111458,10282.94
LH-2202,2016-03-01 00:00:00.000,Supplies,111458,8309.05
LH-2202,2016-04-01 00:00:00.000,Supplies,111458,8314.03
LH-2202,2016-05-01 00:00:00.000,Supplies,111458,10657.42
LH-2202,2016-06-01 00:00:00.000,Supplies,111458,9224.38
LH-2202,2016-07-01 00:00:00.000,Supplies,111458,11616.93
LH-2202,2016-08-01 00:00:00.000,Supplies,111458,10896.58
LH-2202,2016-09-01 00:00:00.000,Supplies,111458,13217.24
LH-2202,2016-10-01 00:00:00.000,Supplies,111458,11369.85
LH-2202,2016-11-01 00:00:00.000,Supplies,111458,6641.52
LH-2202,2016-12-01 00:00:00.000,Supplies,111458,5899.07
LH-2202,2009-01-01 00:00:00.000,ComputerServices,13871,766.53
LH-2202,2009-02-01 00:00:00.000,ComputerServices,13871,941.45
LH-2202,2009-03-01 00:00:00.000,ComputerServices,13871,1136.74
LH-2202,2009-04-01 00:00:00.000,ComputerServices,13871,991.62
LH-2202,2009-05-01 00:00:00.000,ComputerServices,13871,1149.02
LH-2202,2009-06-01 00:00:00.000,ComputerServices,13871,1497.22
LH-2202,2009-07-01 00:00:00.000,ComputerServices,13871,1424.5
LH-2202,2009-08-01 00:00:00.000,ComputerServices,13871,1413.87
LH-2202,2009-09-01 00:00:00.000,ComputerServices,13871,1453.61
LH-2202,2009-10-01 00:00:00.000,ComputerServices,13871,1199.54
LH-2202,2009-11-01 00:00:00.000,ComputerServices,13871,1056.78
LH-2202,2009-12-01 00:00:00.000,ComputerServices,13871,840.12
LH-2202,2010-01-01 00:00:00.000,ComputerServices,14537,686.61
LH-2202,2010-02-01 00:00:00.000,ComputerServices,14537,1108.88
LH-2202,2010-03-01 00:00:00.000,ComputerServices,14537,1234.75
LH-2202,2010-04-01 00:00:00.000,ComputerServices,14537,1158.25
LH-2202,2010-05-01 00:00:00.000,ComputerServices,14537,1206.46
LH-2202,2010-06-01 00:00:00.000,ComputerServices,14537,1395.24
LH-2202,2010-07-01 00:00:00.000,ComputerServices,14537,1610.45
LH-2202,2010-08-01 00:00:00.000,ComputerServices,14537,1817.46
LH-2202,2010-09-01 00:00:00.000,ComputerServices,14537,1295.79
LH-2202,2010-10-01 00:00:00.000,ComputerServices,14537,1235.04
LH-2202,2010-11-01 00:00:00.000,ComputerServices,14537,1153.13
LH-2202,2010-12-01 00:00:00.000,ComputerServices,14537,634.95
LH-2202,2011-01-01 00:00:00.000,ComputerServices,15471,1026.44
LH-2202,2011-02-01 00:00:00.000,ComputerServices,15471,1142.08
LH-2202,2011-03-01 00:00:00.000,ComputerServices,15471,1401.98
LH-2202,2011-04-01 00:00:00.000,ComputerServices,15471,1252.31
LH-2202,2011-05-01 00:00:00.000,ComputerServices,15471,1400.68
LH-2202,2011-06-01 00:00:00.000,ComputerServices,15471,1532.79
LH-2202,2011-07-01 00:00:00.000,ComputerServices,15471,1495.99
LH-2202,2011-08-01 00:00:00.000,ComputerServices,15471,1372.34
LH-2202,2011-09-01 00:00:00.000,ComputerServices,15471,1502.27
LH-2202,2011-10-01 00:00:00.000,ComputerServices,15471,1431.99
LH-2202,2011-11-01 00:00:00.000,ComputerServices,15471,1288.13
LH-2202,2011-12-01 00:00:00.000,ComputerServices,15471,624
LH-2202,2012-01-01 00:00:00.000,ComputerServices,13901,640.39
LH-2202,2012-02-01 00:00:00.000,ComputerServices,13901,1040.21
LH-2202,2012-03-01 00:00:00.000,ComputerServices,13901,1165.8
LH-2202,2012-04-01 00:00:00.000,ComputerServices,13901,915.97
LH-2202,2012-05-01 00:00:00.000,ComputerServices,13901,1187.02
LH-2202,2012-06-01 00:00:00.000,ComputerServices,13901,1386.78
LH-2202,2012-07-01 00:00:00.000,ComputerServices,13901,1431.54
LH-2202,2012-08-01 00:00:00.000,ComputerServices,13901,1540.82
LH-2202,2012-09-01 00:00:00.000,ComputerServices,13901,1415.83
LH-2202,2012-10-01 00:00:00.000,ComputerServices,13901,1325.11
LH-2202,2012-11-01 00:00:00.000,ComputerServices,13901,988.15
LH-2202,2012-12-01 00:00:00.000,ComputerServices,13901,863.38
LH-2202,2013-01-01 00:00:00.000,ComputerServices,13988,709.23
LH-2202,2013-02-01 00:00:00.000,ComputerServices,13988,862.1
LH-2202,2013-03-01 00:00:00.000,ComputerServices,13988,1171.52
LH-2202,2013-04-01 00:00:00.000,ComputerServices,13988,1382.14
LH-2202,2013-05-01 00:00:00.000,ComputerServices,13988,1236.25
LH-2202,2013-06-01 00:00:00.000,ComputerServices,13988,1291.26
LH-2202,2013-07-01 00:00:00.000,ComputerServices,13988,1638.15
LH-2202,2013-08-01 00:00:00.000,ComputerServices,13988,1364.63
LH-2202,2013-09-01 00:00:00.000,ComputerServices,13988,1498.16
LH-2202,2013-10-01 00:00:00.000,ComputerServices,13988,1227.7
LH-2202,2013-11-01 00:00:00.000,ComputerServices,13988,998.37
LH-2202,2013-12-01 00:00:00.000,ComputerServices,13988,608.49
LH-2202,2014-01-01 00:00:00.000,ComputerServices,15118,739.24
LH-2202,2014-02-01 00:00:00.000,ComputerServices,15118,1136.64
LH-2202,2014-03-01 00:00:00.000,ComputerServices,15118,1313.61
LH-2202,2014-04-01 00:00:00.000,ComputerServices,15118,1342.08
LH-2202,2014-05-01 00:00:00.000,ComputerServices,15118,1136.94
LH-2202,2014-06-01 00:00:00.000,ComputerServices,15118,1445.49
LH-2202,2014-07-01 00:00:00.000,ComputerServices,15118,1757.24
LH-2202,2014-08-01 00:00:00.000,ComputerServices,15118,1475.08
LH-2202,2014-09-01 00:00:00.000,ComputerServices,15118,1439.31
LH-2202,2014-10-01 00:00:00.000,ComputerServices,15118,1564.56
LH-2202,2014-11-01 00:00:00.000,ComputerServices,15118,1278.35
LH-2202,2014-12-01 00:00:00.000,ComputerServices,15118,489.46
LH-2202,2015-01-01 00:00:00.000,ComputerServices,16053,646.28
LH-2202,2015-02-01 00:00:00.000,ComputerServices,16053,1197.75
LH-2202,2015-03-01 00:00:00.000,ComputerServices,16053,1466.18
LH-2202,2015-04-01 00:00:00.000,ComputerServices,16053,1352.16
LH-2202,2015-05-01 00:00:00.000,ComputerServices,16053,1394.59
LH-2202,2015-06-01 00:00:00.000,ComputerServices,16053,1685
LH-2202,2015-07-01 00:00:00.000,ComputerServices,16053,1648.03
LH-2202,2015-08-01 00:00:00.000,ComputerServices,16053,1591.46
LH-2202,2015-09-01 00:00:00.000,ComputerServices,16053,1852.41
LH-2202,2015-10-01 00:00:00.000,ComputerServices,16053,1316.84
LH-2202,2015-11-01 00:00:00.000,ComputerServices,16053,1307.87
LH-2202,2015-12-01 00:00:00.000,ComputerServices,16053,594.43
LH-2202,2016-01-01 00:00:00.000,ComputerServices,13932,628.61
LH-2202,2016-02-01 00:00:00.000,ComputerServices,13932,1285.34
LH-2202,2016-03-01 00:00:00.000,ComputerServices,13932,1038.61
LH-2202,2016-04-01 00:00:00.000,ComputerServices,13932,1039.23
LH-2202,2016-05-01 00:00:00.000,ComputerServices,13932,1332.15
LH-2202,2016-06-01 00:00:00.000,ComputerServices,13932,1153.03
LH-2202,2016-07-01 00:00:00.000,ComputerServices,13932,1452.09
LH-2202,2016-08-01 00:00:00.000,ComputerServices,13932,1362.05
LH-2202,2016-09-01 00:00:00.000,ComputerServices,13932,1652.13
LH-2202,2016-10-01 00:00:00.000,ComputerServices,13932,1421.21
LH-2202,2016-11-01 00:00:00.000,ComputerServices,13932,830.18
LH-2202,2016-12-01 00:00:00.000,ComputerServices,13932,737.37
LH-2202,2009-01-01 00:00:00.000,EquipmentMaintenance,27742,1533.07
LH-2202,2009-02-01 00:00:00.000,EquipmentMaintenance,27742,1882.89
LH-2202,2009-03-01 00:00:00.000,EquipmentMaintenance,27742,2273.47
LH-2202,2009-04-01 00:00:00.000,EquipmentMaintenance,27742,1983.25
LH-2202,2009-05-01 00:00:00.000,EquipmentMaintenance,27742,2298.04
LH-2202,2009-06-01 00:00:00.000,EquipmentMaintenance,27742,2994.43
LH-2202,2009-07-01 00:00:00.000,EquipmentMaintenance,27742,2849
LH-2202,2009-08-01 00:00:00.000,EquipmentMaintenance,27742,2827.75
LH-2202,2009-09-01 00:00:00.000,EquipmentMaintenance,27742,2907.22
LH-2202,2009-10-01 00:00:00.000,EquipmentMaintenance,27742,2399.08
LH-2202,2009-11-01 00:00:00.000,EquipmentMaintenance,27742,2113.56
LH-2202,2009-12-01 00:00:00.000,EquipmentMaintenance,27742,1680.25
LH-2202,2010-01-01 00:00:00.000,EquipmentMaintenance,29073,1373.17
LH-2202,2010-02-01 00:00:00.000,EquipmentMaintenance,29073,2217.69
LH-2202,2010-03-01 00:00:00.000,EquipmentMaintenance,29073,2469.41
LH-2202,2010-04-01 00:00:00.000,EquipmentMaintenance,29073,2316.41
LH-2202,2010-05-01 00:00:00.000,EquipmentMaintenance,29073,2412.83
LH-2202,2010-06-01 00:00:00.000,EquipmentMaintenance,29073,2790.39
LH-2202,2010-07-01 00:00:00.000,EquipmentMaintenance,29073,3220.79
LH-2202,2010-08-01 00:00:00.000,EquipmentMaintenance,29073,3634.79
LH-2202,2010-09-01 00:00:00.000,EquipmentMaintenance,29073,2591.49
LH-2202,2010-10-01 00:00:00.000,EquipmentMaintenance,29073,2469.99
LH-2202,2010-11-01 00:00:00.000,EquipmentMaintenance,29073,2306.18
LH-2202,2010-12-01 00:00:00.000,EquipmentMaintenance,29073,1269.86
LH-2202,2011-01-01 00:00:00.000,EquipmentMaintenance,30941,2052.82
LH-2202,2011-02-01 00:00:00.000,EquipmentMaintenance,30941,2284.08
LH-2202,2011-03-01 00:00:00.000,EquipmentMaintenance,30941,2803.87
LH-2202,2011-04-01 00:00:00.000,EquipmentMaintenance,30941,2504.53
LH-2202,2011-05-01 00:00:00.000,EquipmentMaintenance,30941,2801.27
LH-2202,2011-06-01 00:00:00.000,EquipmentMaintenance,30941,3065.48
LH-2202,2011-07-01 00:00:00.000,EquipmentMaintenance,30941,2991.89
LH-2202,2011-08-01 00:00:00.000,EquipmentMaintenance,30941,2744.6
LH-2202,2011-09-01 00:00:00.000,EquipmentMaintenance,30941,3004.44
LH-2202,2011-10-01 00:00:00.000,EquipmentMaintenance,30941,2863.89
LH-2202,2011-11-01 00:00:00.000,EquipmentMaintenance,30941,2576.18
LH-2202,2011-12-01 00:00:00.000,EquipmentMaintenance,30941,1247.95
LH-2202,2012-01-01 00:00:00.000,EquipmentMaintenance,27801,1280.73
LH-2202,2012-02-01 00:00:00.000,EquipmentMaintenance,27801,2080.35
LH-2202,2012-03-01 00:00:00.000,EquipmentMaintenance,27801,2331.52
LH-2202,2012-04-01 00:00:00.000,EquipmentMaintenance,27801,1831.87
LH-2202,2012-05-01 00:00:00.000,EquipmentMaintenance,27801,2373.96
LH-2202,2012-06-01 00:00:00.000,EquipmentMaintenance,27801,2773.46
LH-2202,2012-07-01 00:00:00.000,EquipmentMaintenance,27801,2862.98
LH-2202,2012-08-01 00:00:00.000,EquipmentMaintenance,27801,3081.54
LH-2202,2012-09-01 00:00:00.000,EquipmentMaintenance,27801,2831.55
LH-2202,2012-10-01 00:00:00.000,EquipmentMaintenance,27801,2650.12
LH-2202,2012-11-01 00:00:00.000,EquipmentMaintenance,27801,1976.23
LH-2202,2012-12-01 00:00:00.000,EquipmentMaintenance,27801,1726.69
LH-2202,2013-01-01 00:00:00.000,EquipmentMaintenance,27976,1418.46
LH-2202,2013-02-01 00:00:00.000,EquipmentMaintenance,27976,1724.2
LH-2202,2013-03-01 00:00:00.000,EquipmentMaintenance,27976,2343.05
LH-2202,2013-04-01 00:00:00.000,EquipmentMaintenance,27976,2764.27
LH-2202,2013-05-01 00:00:00.000,EquipmentMaintenance,27976,2472.5
LH-2202,2013-06-01 00:00:00.000,EquipmentMaintenance,27976,2582.51
LH-2202,2013-07-01 00:00:00.000,EquipmentMaintenance,27976,3276.29
LH-2202,2013-08-01 00:00:00.000,EquipmentMaintenance,27976,2729.27
LH-2202,2013-09-01 00:00:00.000,EquipmentMaintenance,27976,2996.32
LH-2202,2013-10-01 00:00:00.000,EquipmentMaintenance,27976,2455.41
LH-2202,2013-11-01 00:00:00.000,EquipmentMaintenance,27976,1996.75
LH-2202,2013-12-01 00:00:00.000,EquipmentMaintenance,27976,1216.97
LH-2202,2014-01-01 00:00:00.000,EquipmentMaintenance,30237,1478.53
LH-2202,2014-02-01 00:00:00.000,EquipmentMaintenance,30237,2273.36
LH-2202,2014-03-01 00:00:00.000,EquipmentMaintenance,30237,2627.3
LH-2202,2014-04-01 00:00:00.000,EquipmentMaintenance,30237,2684.25
LH-2202,2014-05-01 00:00:00.000,EquipmentMaintenance,30237,2273.96
LH-2202,2014-06-01 00:00:00.000,EquipmentMaintenance,30237,2891.07
LH-2202,2014-07-01 00:00:00.000,EquipmentMaintenance,30237,3514.59
LH-2202,2014-08-01 00:00:00.000,EquipmentMaintenance,30237,2950.26
LH-2202,2014-09-01 00:00:00.000,EquipmentMaintenance,30237,2878.71
LH-2202,2014-10-01 00:00:00.000,EquipmentMaintenance,30237,3129.21
LH-2202,2014-11-01 00:00:00.000,EquipmentMaintenance,30237,2556.79
LH-2202,2014-12-01 00:00:00.000,EquipmentMaintenance,30237,978.96
LH-2202,2015-01-01 00:00:00.000,EquipmentMaintenance,32107,1292.6
LH-2202,2015-02-01 00:00:00.000,EquipmentMaintenance,32107,2395.57
LH-2202,2015-03-01 00:00:00.000,EquipmentMaintenance,32107,2932.45
LH-2202,2015-04-01 00:00:00.000,EquipmentMaintenance,32107,2704.41
LH-2202,2015-05-01 00:00:00.000,EquipmentMaintenance,32107,2789.28
LH-2202,2015-06-01 00:00:00.000,EquipmentMaintenance,32107,3370.1
LH-2202,2015-07-01 00:00:00.000,EquipmentMaintenance,32107,3296.17
LH-2202,2015-08-01 00:00:00.000,EquipmentMaintenance,32107,3183.02
LH-2202,2015-09-01 00:00:00.000,EquipmentMaintenance,32107,3704.93
LH-2202,2015-10-01 00:00:00.000,EquipmentMaintenance,32107,2633.76
LH-2202,2015-11-01 00:00:00.000,EquipmentMaintenance,32107,2615.83
LH-2202,2015-12-01 00:00:00.000,EquipmentMaintenance,32107,1188.89
LH-2202,2016-01-01 00:00:00.000,EquipmentMaintenance,27865,1257.27
LH-2202,2016-02-01 00:00:00.000,EquipmentMaintenance,27865,2570.78
LH-2202,2016-03-01 00:00:00.000,EquipmentMaintenance,27865,2077.3
LH-2202,2016-04-01 00:00:00.000,EquipmentMaintenance,27865,2078.54
LH-2202,2016-05-01 00:00:00.000,EquipmentMaintenance,27865,2664.4
LH-2202,2016-06-01 00:00:00.000,EquipmentMaintenance,27865,2306.14
LH-2202,2016-07-01 00:00:00.000,EquipmentMaintenance,27865,2904.29
LH-2202,2016-08-01 00:00:00.000,EquipmentMaintenance,27865,2724.19
LH-2202,2016-09-01 00:00:00.000,EquipmentMaintenance,27865,3304.37
LH-2202,2016-10-01 00:00:00.000,EquipmentMaintenance,27865,2842.51
LH-2202,2016-11-01 00:00:00.000,EquipmentMaintenance,27865,1660.41
LH-2202,2016-12-01 00:00:00.000,EquipmentMaintenance,27865,1474.79
LH-2202,2009-01-01 00:00:00.000,BuildingMaintenance,110968,6132.26
LH-2202,2009-02-01 00:00:00.000,BuildingMaintenance,110968,7531.57
LH-2202,2009-03-01 00:00:00.000,BuildingMaintenance,110968,9093.89
LH-2202,2009-04-01 00:00:00.000,BuildingMaintenance,110968,7932.99
LH-2202,2009-05-01 00:00:00.000,BuildingMaintenance,110968,9192.16
LH-2202,2009-06-01 00:00:00.000,BuildingMaintenance,110968,11977.73
LH-2202,2009-07-01 00:00:00.000,BuildingMaintenance,110968,11395.99
LH-2202,2009-08-01 00:00:00.000,BuildingMaintenance,110968,11310.99
LH-2202,2009-09-01 00:00:00.000,BuildingMaintenance,110968,11628.9
LH-2202,2009-10-01 00:00:00.000,BuildingMaintenance,110968,9596.32
LH-2202,2009-11-01 00:00:00.000,BuildingMaintenance,110968,8454.23
LH-2202,2009-12-01 00:00:00.000,BuildingMaintenance,110968,6720.98
LH-2202,2010-01-01 00:00:00.000,BuildingMaintenance,116292,5492.7
LH-2202,2010-02-01 00:00:00.000,BuildingMaintenance,116292,8870.75
LH-2202,2010-03-01 00:00:00.000,BuildingMaintenance,116292,9877.62
LH-2202,2010-04-01 00:00:00.000,BuildingMaintenance,116292,9265.65
LH-2202,2010-05-01 00:00:00.000,BuildingMaintenance,116292,9651.31
LH-2202,2010-06-01 00:00:00.000,BuildingMaintenance,116292,11161.57
LH-2202,2010-07-01 00:00:00.000,BuildingMaintenance,116292,12883.18
LH-2202,2010-08-01 00:00:00.000,BuildingMaintenance,116292,14539.17
LH-2202,2010-09-01 00:00:00.000,BuildingMaintenance,116292,10365.94
LH-2202,2010-10-01 00:00:00.000,BuildingMaintenance,116292,9879.94
LH-2202,2010-11-01 00:00:00.000,BuildingMaintenance,116292,9224.73
LH-2202,2010-12-01 00:00:00.000,BuildingMaintenance,116292,5079.44
LH-2202,2011-01-01 00:00:00.000,BuildingMaintenance,123765,8211.34
LH-2202,2011-02-01 00:00:00.000,BuildingMaintenance,123765,9136.38
LH-2202,2011-03-01 00:00:00.000,BuildingMaintenance,123765,11215.58
LH-2202,2011-04-01 00:00:00.000,BuildingMaintenance,123765,10018.2
LH-2202,2011-05-01 00:00:00.000,BuildingMaintenance,123765,11205.16
LH-2202,2011-06-01 00:00:00.000,BuildingMaintenance,123765,12262.02
LH-2202,2011-07-01 00:00:00.000,BuildingMaintenance,123765,11967.66
LH-2202,2011-08-01 00:00:00.000,BuildingMaintenance,123765,10978.49
LH-2202,2011-09-01 00:00:00.000,BuildingMaintenance,123765,12017.85
LH-2202,2011-10-01 00:00:00.000,BuildingMaintenance,123765,11455.67
LH-2202,2011-11-01 00:00:00.000,BuildingMaintenance,123765,10304.81
LH-2202,2011-12-01 00:00:00.000,BuildingMaintenance,123765,4991.84
LH-2202,2012-01-01 00:00:00.000,BuildingMaintenance,111206,5123
LH-2202,2012-02-01 00:00:00.000,BuildingMaintenance,111206,8321.57
LH-2202,2012-03-01 00:00:00.000,BuildingMaintenance,111206,9326.24
LH-2202,2012-04-01 00:00:00.000,BuildingMaintenance,111206,7327.62
LH-2202,2012-05-01 00:00:00.000,BuildingMaintenance,111206,9496
LH-2202,2012-06-01 00:00:00.000,BuildingMaintenance,111206,11094.06
LH-2202,2012-07-01 00:00:00.000,BuildingMaintenance,111206,11452.11
LH-2202,2012-08-01 00:00:00.000,BuildingMaintenance,111206,12326.36
LH-2202,2012-09-01 00:00:00.000,BuildingMaintenance,111206,11326.42
LH-2202,2012-10-01 00:00:00.000,BuildingMaintenance,111206,10600.66
LH-2202,2012-11-01 00:00:00.000,BuildingMaintenance,111206,7905.07
LH-2202,2012-12-01 00:00:00.000,BuildingMaintenance,111206,6906.88
LH-2202,2013-01-01 00:00:00.000,BuildingMaintenance,111904,5673.84
LH-2202,2013-02-01 00:00:00.000,BuildingMaintenance,111904,6896.8
LH-2202,2013-03-01 00:00:00.000,BuildingMaintenance,111904,9372.18
LH-2202,2013-04-01 00:00:00.000,BuildingMaintenance,111904,11057.09
LH-2202,2013-05-01 00:00:00.000,BuildingMaintenance,111904,9890.01
LH-2202,2013-06-01 00:00:00.000,BuildingMaintenance,111904,10330.05
LH-2202,2013-07-01 00:00:00.000,BuildingMaintenance,111904,13105.18
