DateKey,HotelKey,RevenueTypeKey,CurrentBookingsGBP,ForecastedGBP,AnticipatedRevenueGBP
20140601,7,6,14327.35,35818.38,50145.74
20140701,7,6,10453.33,52266.64,62719.97
20140801,7,6,12251.48,61257.42,73508.91
20140901,7,6,13456.24,67281.2,80737.44
20141001,7,6,7698.53,46191.21,53889.74
20141101,7,6,7013.05,42078.33,49091.38
20141201,7,6,6525.71,39154.25,45679.95
20120101,7,6,38504.23,19252.12,57756.35
20120201,7,6,28284.99,14142.5,42427.49
20120301,7,6,30082.76,15041.38,45124.14
20120401,7,6,16751.39,41878.46,58629.85
20120501,7,6,15044.52,37611.3,52655.82
20120601,7,6,14583.44,36458.61,51042.05
20120701,7,6,10670.31,53351.53,64021.84
20120801,7,6,11547.11,57735.55,69282.66
20120901,7,6,10549.33,52746.66,63295.99
20121001,7,6,7399.13,44394.77,51793.9
20121101,7,6,5684.39,34106.36,39790.75
20121201,7,6,6194.26,37165.57,43359.83
20090101,7,6,23920.93,11960.47,35881.4
20090201,7,6,30994.01,15497,46491.01
20090301,7,6,33792.64,16896.32,50688.96
20090401,7,6,15229.45,38073.64,53303.09
20090501,7,6,17835.09,44587.72,62422.81
20090601,7,6,15218.97,38047.41,53266.38
20090701,7,6,12664.45,63322.25,75986.7
20090801,7,6,12058.39,60291.95,72350.34
20090901,7,6,11892.15,59460.76,71352.91
20091001,7,6,7281.59,43689.55,50971.15
20091101,7,6,7110.76,42664.55,49775.31
20091201,7,6,6508.24,39049.42,45557.66
20160101,7,6,32781.75,16390.88,49172.63
20160201,7,6,32092.93,16046.47,48139.4
20160301,7,6,37342.46,18671.23,56013.69
20160401,7,6,15608.85,39022.11,54630.96
20160501,7,6,14305.29,35763.23,50068.52
20160601,7,6,16715.75,41789.37,58505.11
20160701,7,6,11328.62,56643.09,67971.7
20160801,7,6,12685.16,63425.78,76110.94
20160901,7,6,10749.27,53746.33,64495.6
20161001,7,6,6208.85,37253.1,43461.95
20161101,7,6,7539.31,45235.84,52775.15
20161201,7,6,7064.37,42386.2,49450.57
20100101,7,6,23042.78,11521.39,34564.17
20100201,7,6,37680.48,18840.24,56520.72
20100301,7,6,29030.3,14515.15,43545.45
20100401,7,6,15502.59,38756.48,54259.07
20100501,7,6,14010.51,35026.28,49036.79
20100601,7,6,14555.58,36388.96,50944.55
20100701,7,6,11394.74,56973.71,68368.46
20100801,7,6,13229.98,66149.88,79379.86
20100901,7,6,11575.76,57878.8,69454.56
20101001,7,6,6388.84,38333.03,44721.87
20101101,7,6,6410.01,38460.08,44870.1
20101201,7,6,7605.55,45633.31,53238.86
20110101,7,6,21863.29,10931.65,32794.94
20110201,7,6,30965.45,15482.73,46448.18
20110301,7,6,33823.79,16911.9,50735.69
20110401,7,6,12909.01,32272.54,45181.55
20110501,7,6,13605.76,34014.39,47620.15
20110601,7,6,15910.03,39775.07,55685.1
20110701,7,6,12011.5,60057.5,72069
20110801,7,6,11755.47,58777.33,70532.8
20110901,7,6,11418.48,57092.38,68510.86
20111001,7,6,5974.82,35848.93,41823.75
20111101,7,6,6238.11,37428.65,43666.75
20111201,7,6,6641.28,39847.69,46488.97
20150101,8,6,34105.15,17052.57,51157.72
20150201,8,6,27624.14,13812.07,41436.21
20150301,8,6,28990.79,14495.39,43486.18
20150401,8,6,15622.88,39057.2,54680.08
20150501,8,6,20385.61,50964.04,71349.65
20150601,8,6,16024.5,40061.24,56085.74
20150701,8,6,11710.88,58554.39,70265.26
20150801,8,6,12668.48,63342.4,76010.88
20150901,8,6,11795.3,58976.5,70771.8
20151001,8,6,7947.97,47687.83,55635.8
20151101,8,6,7535.52,45213.09,52748.61
20151201,8,6,6182.22,37093.29,43275.51
20130101,8,6,29023.84,14511.92,43535.76
20130201,8,6,38286.51,19143.26,57429.77
20130301,8,6,27331.91,13665.96,40997.87
20130401,8,6,14177.66,35444.15,49621.81
20130501,8,6,16211.04,40527.61,56738.65
20130601,8,6,14326.92,35817.3,50144.22
20130701,8,6,12440.39,62201.97,74642.36
20130801,8,6,11607.12,58035.59,69642.7
20130901,8,6,9330.88,46654.41,55985.29
20131001,8,6,6910.21,41461.29,48371.5
20131101,8,6,7540.27,45241.62,52781.9
20131201,8,6,6848.62,41091.74,47940.37
20140101,8,6,39511.05,19755.52,59266.57
20140201,8,6,29575.69,14787.84,44363.53
20140301,8,6,37616.15,18808.07,56424.22
20140401,8,6,13758.44,34396.1,48154.53
20140501,8,6,18720.81,46802.02,65522.82
20140601,8,6,14798.56,36996.4,51794.96
20140701,8,6,12495.67,62478.34,74974.01
20140801,8,6,11263.59,56317.95,67581.54
20140901,8,6,10630.77,53153.84,63784.61
20141001,8,6,4602.87,27617.22,32220.09
20141101,8,6,7339.16,44034.95,51374.1
20141201,8,6,8257.13,49542.77,57799.9
20120101,8,6,38945.69,19472.84,58418.53
20120201,8,6,39755.88,19877.94,59633.83
20120301,8,6,28962.35,14481.18,43443.53
20120401,8,6,14198.87,35497.17,49696.04
20120501,8,6,14292.84,35732.09,50024.92
20120601,8,6,12839.07,32097.68,44936.76
20120701,8,6,11155.05,55775.26,66930.31
20120801,8,6,12263.5,61317.5,73581
20120901,8,6,13941.8,69708.99,83650.79
20121001,8,6,6638.42,39830.54,46468.97
20121101,8,6,6835.94,41015.64,47851.58
20121201,8,6,8007.21,48043.28,56050.49
20090101,8,6,33585.74,16792.87,50378.61
20090201,8,6,33410.34,16705.17,50115.51
20090301,8,6,26444.1,13222.05,39666.14
20090401,8,6,17967.62,44919.06,62886.69
20090501,8,6,13964.04,34910.11,48874.16
20090601,8,6,14457.96,36144.89,50602.84
20090701,8,6,13122.94,65614.68,78737.62
20090801,8,6,11650.3,58251.51,69901.81
20090901,8,6,10897.08,54485.4,65382.48
20091001,8,6,7224.33,43345.95,50570.28
20091101,8,6,7253.06,43518.34,50771.4
20091201,8,6,4769.04,28614.23,33383.27
20160101,8,6,38131.34,19065.67,57197.01
20160201,8,6,26521.97,13260.99,39782.96
20160301,8,6,29564.04,14782.02,44346.06
20160401,8,6,17123.27,42808.17,59931.44
20160501,8,6,15520.04,38800.09,54320.12
20160601,8,6,13262.13,33155.32,46417.45
20160701,8,6,12001.01,60005.06,72006.08
20160801,8,6,11071.66,55358.3,66429.96
20160901,8,6,9893.85,49469.23,59363.07
20161001,8,6,6912.58,41475.45,48388.03
20161101,8,6,6485.16,38910.97,45396.13
20161201,8,6,6115.97,36695.84,42811.82
20100101,8,6,35810.73,17905.36,53716.09
20100201,8,6,33606.42,16803.21,50409.62
20100301,8,6,30905.61,15452.81,46358.42
20100401,8,6,16641.19,41602.97,58244.15
20100501,8,6,17600.82,44002.04,61602.86
20100601,8,6,16028.58,40071.45,56100.03
20100701,8,6,12182.85,60914.27,73097.12
20100801,8,6,11284.9,56424.51,67709.41
20100901,8,6,10961.52,54807.62,65769.14
20101001,8,6,6378.02,38268.1,44646.11
20101101,8,6,8121.66,48729.98,56851.64
20101201,8,6,9233.44,55400.65,64634.09
20110101,8,6,36053.24,18026.62,54079.87
20110201,8,6,35010.41,17505.2,52515.61
20110301,8,6,27688.7,13844.35,41533.05
20110401,8,6,16301.01,40752.52,57053.52
20110501,8,6,15400.91,38502.27,53903.18
20110601,8,6,14719.11,36797.77,51516.88
20110701,8,6,13445.11,67225.53,80670.63
20110801,8,6,13434.68,67173.4,80608.08
20110901,8,6,10854.35,54271.74,65126.08
20111001,8,6,6533.26,39199.57,45732.83
20111101,8,6,7266.41,43598.44,50864.85
20111201,8,6,10012.12,60072.74,70084.86
20150101,9,6,32741.39,16370.7,49112.09
20150201,9,6,30090.84,15045.42,45136.25
20150301,9,6,32135.31,16067.66,48202.97
20150401,9,6,15981.49,39953.71,55935.2
20150501,9,6,12496.25,31240.62,43736.87
20150601,9,6,15544.06,38860.15,54404.21
20150701,9,6,11977.04,59885.22,71862.26
20150801,9,6,11717.52,58587.61,70305.14
20150901,9,6,11337.88,56689.38,68027.25
20151001,9,6,7222.58,43335.5,50558.08
20151101,9,6,6479.6,38877.6,45357.2
20151201,9,6,8011.91,48071.46,56083.37
20130101,9,6,34884.2,17442.1,52326.3
20130201,9,6,38779.26,19389.63,58168.89
20130301,9,6,36550.26,18275.13,54825.39
20130401,9,6,18595.28,46488.19,65083.46
20130501,9,6,15145.84,37864.61,53010.46
20130601,9,6,17702.58,44256.46,61959.04
20130701,9,6,11714.91,58574.56,70289.48
20130801,9,6,8283.26,41416.3,49699.56
20130901,9,6,12277.87,61389.35,73667.22
20131001,9,6,7599.92,45599.51,53199.43
20131101,9,6,6536.48,39218.86,45755.34
20131201,9,6,9317.38,55904.25,65221.63
20140101,9,6,40171.14,20085.57,60256.71
20140201,9,6,34890.09,17445.04,52335.13
20140301,9,6,27199.81,13599.9,40799.71
20140401,9,6,15937.5,39843.74,55781.24
20140501,9,6,13114.48,32786.2,45900.68
20140601,9,6,18452.07,46130.19,64582.26
20140701,9,6,10417.61,52088.06,62505.67
20140801,9,6,12532.12,62660.62,75192.75
20140901,9,6,10536.67,52683.35,63220.02
20141001,9,6,6780.15,40680.88,47461.02
20141101,9,6,7595.18,45571.06,53166.24
20141201,9,6,7494,44964,52458
20120101,9,6,26780.22,13390.11,40170.33
20120201,9,6,30718.85,15359.42,46078.27
20120301,9,6,33518.5,16759.25,50277.75
20120401,9,6,12467.57,31168.94,43636.51
20120501,9,6,17034.64,42586.6,59621.23
20120601,9,6,14909.32,37273.31,52182.63
20120701,9,6,12307.15,61535.76,73842.91
20120801,9,6,10714.36,53571.81,64286.17
20120901,9,6,11841.38,59206.92,71048.3
20121001,9,6,7067.58,42405.46,49473.04
20121101,9,6,6956.61,41739.67,48696.28
20121201,9,6,6978.9,41873.4,48852.3
20090101,9,6,35137.16,17568.58,52705.74
20090201,9,6,32141.46,16070.73,48212.19
20090301,9,6,32288.06,16144.03,48432.09
20090401,9,6,16797.3,41993.26,58790.56
20090501,9,6,19787.17,49467.93,69255.11
20090601,9,6,15723.58,39308.96,55032.54
20090701,9,6,10942.56,54712.81,65655.37
20090801,9,6,12237.45,61187.25,73424.7
20090901,9,6,10410.72,52053.6,62464.31
20091001,9,6,7357.95,44147.69,51505.64
20091101,9,6,8604.12,51624.72,60228.84
20091201,9,6,4947.64,29685.86,34633.5
20160101,9,6,35137.85,17568.93,52706.78
20160201,9,6,33412.72,16706.36,50119.09
20160301,9,6,35753.59,17876.79,53630.38
20160401,9,6,13698.82,34247.04,47945.86
20160501,9,6,17321.7,43304.25,60625.95
20160601,9,6,16465.98,41164.94,57630.92
20160701,9,6,13519.44,67597.21,81116.65
20160801,9,6,11771.45,58857.24,70628.69
20160901,9,6,11868.19,59340.94,71209.13
20161001,9,6,6785.52,40713.11,47498.63
20161101,9,6,6716.33,40297.98,47014.31
20161201,9,6,6764.8,40588.78,47353.58
20100101,9,6,34356.33,17178.16,51534.49
20100201,9,6,36100.25,18050.13,54150.38
20100301,9,6,30508.77,15254.39,45763.16
20100401,9,6,16551.43,41378.56,57929.99
20100501,9,6,13341.5,33353.76,46695.26
20100601,9,6,15853.28,39633.19,55486.47
20100701,9,6,12703.22,63516.12,76219.34
20100801,9,6,11853.98,59269.88,71123.86
20100901,9,6,12522.14,62610.72,75132.87
20101001,9,6,7796.36,46778.14,54574.49
20101101,9,6,6013.81,36082.87,42096.68
20101201,9,6,5956.23,35737.38,41693.61
20110101,9,6,28801.67,14400.84,43202.51
20110201,9,6,35507.92,17753.96,53261.88
20110301,9,6,37603.34,18801.67,56405.01
20110401,9,6,14634.83,36587.08,51221.91
20110501,9,6,13754.76,34386.9,48141.66
20110601,9,6,12955.95,32389.88,45345.84
20110701,9,6,10759.64,53798.21,64557.85
20110801,9,6,10151.36,50756.81,60908.17
20110901,9,6,10966.01,54830.05,65796.06
20111001,9,6,6726.83,40360.99,47087.83
20111101,9,6,7326.16,43956.97,51283.13
20111201,9,6,8539.38,51236.26,59775.64
20150101,10,6,26175.85,13087.93,39263.78
20150201,10,6,32200.15,16100.07,48300.22
20150301,10,6,30001.41,15000.7,45002.11
20150401,10,6,13321.02,33302.55,46623.57
20150501,10,6,14348.99,35872.49,50221.48
20150601,10,6,16389.81,40974.52,57364.33
20150701,10,6,8922.62,44613.11,53535.73
20150801,10,6,11420.3,57101.48,68521.78
20150901,10,6,11631.64,58158.2,69789.84
20151001,10,6,7380.29,44281.76,51662.06
20151101,10,6,6264.3,37585.8,43850.1
20151201,10,6,6977.1,41862.6,48839.7
20130101,10,6,34925.19,17462.59,52387.78
20130201,10,6,32744.76,16372.38,49117.14
20130301,10,6,31246.47,15623.24,46869.71
20130401,10,6,15789.13,39472.82,55261.95
20130501,10,6,13253.72,33134.3,46388.02
20130601,10,6,15922.41,39806.03,55728.44
20130701,10,6,12063.01,60315.07,72378.09
20130801,10,6,12693.45,63467.23,76160.67
20130901,10,6,11088.8,55443.99,66532.79
20131001,10,6,6079.28,36475.71,42554.99
20131101,10,6,6446.94,38681.61,45128.55
20131201,10,6,8267.52,49605.12,57872.64
20140101,10,6,34587.12,17293.56,51880.69
20140201,10,6,34041.38,17020.69,51062.07
20140301,10,6,29589.79,14794.9,44384.69
20140401,10,6,14140.56,35351.39,49491.95
20140501,10,6,16096.26,40240.64,56336.89
20140601,10,6,12408.51,31021.27,43429.78
20140701,10,6,11754.3,58771.48,70525.77
20140801,10,6,11063.7,55318.5,66382.2
20140901,10,6,12051.95,60259.75,72311.7
20141001,10,6,7502.07,45012.43,52514.51
20141101,10,6,6208.64,37251.82,43460.46
20141201,10,6,8698.55,52191.32,60889.87
20120101,10,6,35873.83,17936.91,53810.74
20120201,10,6,30218.12,15109.06,45327.18
20120301,10,6,35613.13,17806.57,53419.7
20120401,10,6,17727.47,44318.66,62046.13
20120501,10,6,14969.94,37424.84,52394.78
20120601,10,6,15483.62,38709.05,54192.67
20120701,10,6,13008.11,65040.53,78048.64
20120801,10,6,12882.15,64410.77,77292.93
20120901,10,6,11505.57,57527.86,69033.43
20121001,10,6,6458.99,38753.97,45212.96
20121101,10,6,6713.91,40283.45,46997.36
20121201,10,6,7361.26,44167.54,51528.79
20090101,10,6,32057.44,16028.72,48086.15
20090201,10,6,30506.86,15253.43,45760.29
20090301,10,6,29711.27,14855.64,44566.91
20090401,10,6,15428.33,38570.82,53999.15
20090501,10,6,12938.85,32347.12,45285.97
20090601,10,6,15491.65,38729.13,54220.78
20090701,10,6,12080.88,60404.39,72485.27
20090801,10,6,10878.36,54391.79,65270.15
20090901,10,6,13777.58,68887.89,82665.47
20091001,10,6,6884.09,41304.53,48188.61
20091101,10,6,4753.9,28523.39,33277.29
20091201,10,6,7194.61,43167.65,50362.25
20160101,10,6,27505.12,13752.56,41257.68
20160201,10,6,33021.41,16510.7,49532.11
20160301,10,6,30058.37,15029.18,45087.55
20160401,10,6,16241.74,40604.34,56846.08
20160501,10,6,13825.06,34562.66,48387.72
20160601,10,6,17587.33,43968.32,61555.65
20160701,10,6,10802.77,54013.86,64816.63
20160801,10,6,12098.35,60491.74,72590.09
20160901,10,6,11290.63,56453.17,67743.8
20161001,10,6,7078.32,42469.93,49548.25
20161101,10,6,7619.14,45714.85,53333.99
20161201,10,6,6640.83,39844.96,46485.79
20100101,10,6,39808.48,19904.24,59712.73
20100201,10,6,30211.5,15105.75,45317.25
20100301,10,6,31698.16,15849.08,47547.23
20100401,10,6,15430.67,38576.66,54007.33
20100501,10,6,15943.93,39859.83,55803.76
20100601,10,6,14175.66,35439.16,49614.82
20100701,10,6,11347.75,56738.74,68086.49
20100801,10,6,11925.94,59629.69,71555.63
20100901,10,6,12756.37,63781.84,76538.21
20101001,10,6,6999.96,41999.78,48999.75
20101101,10,6,6615.29,39691.73,46307.02
20101201,10,6,6554.83,39328.96,45883.78
20110101,10,6,25563,12781.5,38344.49
20110201,10,6,24676.02,12338.01,37014.03
20110301,10,6,34126.86,17063.43,51190.29
20110401,10,6,14774.33,36935.84,51710.17
20110501,10,6,16619.26,41548.16,58167.42
20110601,10,6,15198.82,37997.06,53195.88
20110701,10,6,11525.15,57625.74,69150.89
20110801,10,6,10802.58,54012.9,64815.48
20110901,10,6,11670.45,58352.25,70022.7
20111001,10,6,6510.19,39061.14,45571.33
20111101,10,6,6629.02,39774.1,46403.12
20111201,10,6,5840.57,35043.42,40884
20150101,10,2,8925.28,3123.85,12049.13
20150201,10,2,10979.41,3842.79,14822.2
20150301,10,2,10229.7,3580.39,13810.09
20150401,10,2,4542.12,11355.3,15897.42
20150501,10,2,4892.63,12231.58,17124.21
20150601,10,2,5588.5,13971.24,19559.74
20150701,10,2,3042.38,15211.91,18254.29
20150801,10,2,3894.02,19470.12,23364.14
20150901,10,2,3966.09,19830.43,23796.52
20151001,10,2,2516.49,15098.93,17615.41
20151101,10,2,2135.96,12815.78,14951.74
20151201,10,2,2379.01,14274.05,16653.06
20130101,10,2,11908.58,4168,16076.58
20130201,10,2,11165.11,3907.79,15072.9
20130301,10,2,10654.23,3728.98,14383.21
20130401,10,2,5383.68,13459.2,18842.88
20130501,10,2,4519.17,11297.93,15817.1
20130601,10,2,5429.13,13572.82,19001.95
20130701,10,2,4113.17,20565.87,24679.04
20130801,10,2,4328.13,21640.67,25968.8
20130901,10,2,3780.99,18904.95,22685.94
20131001,10,2,2072.88,12437.27,14510.14
20131101,10,2,2198.24,13189.42,15387.66
20131201,10,2,2819.01,16914.05,19733.06
20140101,10,2,11793.31,4127.66,15920.96
20140201,10,2,11607.22,4062.53,15669.75
20140301,10,2,10089.35,3531.27,13620.62
20140401,10,2,4821.56,12053.9,16875.46
20140501,10,2,5488.4,13721.01,19209.41
20140601,10,2,4230.98,10577.44,14808.42
20140701,10,2,4007.91,20039.54,24047.45
20140801,10,2,3772.43,18862.16,22634.6
20140901,10,2,4109.4,20547,24656.4
20141001,10,2,2558.01,15348.07,17906.08
20141101,10,2,2116.98,12701.9,14818.88
20141201,10,2,2965.98,17795.88,20761.86
20120101,10,2,12232.04,4281.21,16513.25
20120201,10,2,10303.59,3606.26,13909.85
20120301,10,2,12143.15,4250.1,16393.25
20120401,10,2,6044.6,15111.51,21156.11
20120501,10,2,5104.36,12760.89,17865.25
20120601,10,2,5279.51,13198.78,18478.29
20120701,10,2,4435.43,22177.13,26612.55
20120801,10,2,4392.48,21962.39,26354.87
20120901,10,2,3923.1,19615.5,23538.6
20121001,10,2,2202.35,13214.09,15416.44
20121101,10,2,2289.27,13735.61,16024.87
20121201,10,2,2510,15059.98,17569.97
20090101,10,2,10930.75,3825.76,14756.51
20090201,10,2,10402.04,3640.72,14042.76
20090301,10,2,10130.77,3545.77,13676.54
20090401,10,2,5260.66,13151.64,18412.3
20090501,10,2,4411.81,11029.53,15441.34
20090601,10,2,5282.25,13205.62,18487.87
20090701,10,2,4119.26,20596.32,24715.59
20090801,10,2,3709.24,18546.18,22255.42
20090901,10,2,4697.79,23488.97,28186.77
20091001,10,2,2347.29,14083.77,16431.06
20091101,10,2,1620.96,9725.73,11346.69
20091201,10,2,2453.17,14719.04,17172.21
20160101,10,2,9378.53,3282.49,12661.01
20160201,10,2,11259.44,3940.8,15200.24
20160301,10,2,10249.12,3587.19,13836.31
20160401,10,2,5538.01,13845.02,19383.03
20160501,10,2,4713.99,11784.96,16498.95
20160601,10,2,5996.82,14992.05,20988.87
20160701,10,2,3683.46,18417.32,22100.78
20160801,10,2,4125.22,20626.1,24751.33
20160901,10,2,3849.81,19249.06,23098.87
20161001,10,2,2413.52,14481.14,16894.66
20161101,10,2,2597.93,15587.57,18185.5
20161201,10,2,2264.35,13586.09,15850.44
20100101,10,2,13573.65,4750.78,18324.43
20100201,10,2,10301.33,3605.47,13906.8
20100301,10,2,10808.24,3782.89,14591.13
20100401,10,2,5261.45,13153.64,18415.09
20100501,10,2,5436.46,13591.16,19027.63
20100601,10,2,4833.53,12083.83,16917.36
20100701,10,2,3869.29,19346.43,23215.72
20100801,10,2,4066.43,20332.17,24398.6
20100901,10,2,4349.59,21747.94,26097.53
20101001,10,2,2386.81,14320.83,16707.64
20101101,10,2,2255.64,13533.84,15789.48
20101201,10,2,2235.02,13410.15,15645.17
20110101,10,2,8716.31,3050.71,11767.02
20110201,10,2,8413.88,2944.86,11358.74
20110301,10,2,11636.37,4072.73,15709.1
20110401,10,2,5037.66,12594.16,17631.82
20110501,10,2,5666.73,14166.84,19833.57
20110601,10,2,5182.4,12956.01,18138.41
20110701,10,2,3929.78,19648.88,23578.65
20110801,10,2,3683.4,18416.99,22100.39
20110901,10,2,3979.32,19896.59,23875.91
20111001,10,2,2219.8,13318.83,15538.63
20111101,10,2,2260.32,13561.93,15822.25
20111201,10,2,1991.48,11948.89,13940.38
20150101,9,2,11163.96,3907.39,15071.35
20150201,9,2,10260.19,3591.07,13851.26
20150301,9,2,10957.3,3835.06,14792.36
20150401,9,2,5449.27,13623.17,19072.44
20150501,9,2,4260.89,10652.24,14913.13
20150601,9,2,5300.12,13250.3,18550.42
20150701,9,2,4083.86,20419.3,24503.16
20150801,9,2,3995.37,19976.85,23972.22
20150901,9,2,3865.92,19329.6,23195.52
20151001,9,2,2462.71,14776.27,17238.99
20151101,9,2,2209.37,13256.25,15465.62
20151201,9,2,2731.85,16391.11,19122.96
20130101,9,2,11894.6,4163.11,16057.71
20130201,9,2,13222.72,4627.95,17850.67
20130301,9,2,12462.68,4361.94,16824.62
20130401,9,2,6340.5,15851.26,22191.76
20130501,9,2,5164.34,12910.84,18075.18
20130601,9,2,6036.12,15090.3,21126.42
20130701,9,2,3994.48,19972.4,23966.88
20130801,9,2,2824.38,14121.88,16946.25
20130901,9,2,4186.43,20932.17,25118.6
20131001,9,2,2591.37,15548.24,18139.62
20131101,9,2,2228.77,13372.61,15601.38
20131201,9,2,3176.98,19061.89,22238.87
20140101,9,2,13697.31,4794.06,18491.37
20140201,9,2,11896.61,4163.81,16060.42
20140301,9,2,9274.42,3246.05,12520.47
20140401,9,2,5434.27,13585.68,19019.95
20140501,9,2,4471.7,11179.24,15650.94
20140601,9,2,6291.68,15729.19,22020.87
20140701,9,2,3552.13,17760.67,21312.8
20140801,9,2,4273.13,21365.64,25638.76
20140901,9,2,3592.73,17963.65,21556.38
20141001,9,2,2311.85,13871.12,16182.97
20141101,9,2,2589.76,15538.54,18128.3
20141201,9,2,2555.26,15331.55,17886.81
20120101,9,2,9131.36,3195.97,12327.33
20120201,9,2,10474.32,3666.01,14140.34
20120301,9,2,11428.93,4000.13,15429.06
20120401,9,2,4251.12,10627.79,14878.91
20120501,9,2,5808.37,14520.92,20329.29
20120601,9,2,5083.69,12709.22,17792.91
20120701,9,2,4196.42,20982.09,25178.51
20120801,9,2,3653.32,18266.59,21919.91
20120901,9,2,4037.6,20188.01,24225.62
20121001,9,2,2409.86,14459.16,16869.01
20121101,9,2,2372.02,14232.14,16604.16
20121201,9,2,2379.62,14277.74,16657.36
20090101,9,2,11980.85,4193.3,16174.15
20090201,9,2,10959.4,3835.79,14795.19
20090301,9,2,11009.39,3853.28,14862.67
20090401,9,2,5727.44,14318.6,20046.05
20090501,9,2,6746.91,16867.27,23614.18
20090601,9,2,5361.33,13403.33,18764.66
20090701,9,2,3731.13,18655.64,22386.77
20090801,9,2,4172.65,20863.26,25035.91
20090901,9,2,3549.78,17748.92,21298.7
20091001,9,2,2508.87,15053.21,17562.08
20091101,9,2,2933.78,17602.68,20536.46
20091201,9,2,1687.02,10122.1,11809.12
20160101,9,2,11981.09,4193.38,16174.47
20160201,9,2,11392.87,3987.5,15380.37
20160301,9,2,12191.04,4266.86,16457.9
20160401,9,2,4670.94,11677.35,16348.29
20160501,9,2,5906.25,14765.62,20671.87
20160601,9,2,5614.47,14036.17,19650.64
20160701,9,2,4609.78,23048.88,27658.66
20160801,9,2,4013.76,20068.78,24082.54
20160901,9,2,4046.74,20233.71,24280.46
20161001,9,2,2313.68,13882.11,16195.79
20161101,9,2,2290.09,13740.56,16030.65
20161201,9,2,2306.62,13839.72,16146.34
20100101,9,2,11714.61,4100.11,15814.72
20100201,9,2,12309.24,4308.24,16617.48
20100301,9,2,10402.7,3640.94,14043.64
20100401,9,2,5643.6,14109.01,19752.61
20100501,9,2,4549.1,11372.76,15921.87
20100601,9,2,5405.55,13513.89,18919.44
20100701,9,2,4331.47,21657.34,25988.81
20100801,9,2,4041.9,20209.48,24251.38
20100901,9,2,4269.72,21348.62,25618.35
20101001,9,2,2658.35,15950.12,18608.48
20101101,9,2,2050.55,12303.32,14353.87
20101201,9,2,2030.92,12185.52,14216.43
