DateKey,HotelKey,ExpenseCategoryKey,ManagerKey,MonthlyAmountGBP,AnnualAmountGBP
20140101,10,4,-1,1545.46,28886
20140201,10,4,-1,2542,28886
20140301,10,4,-1,2094.64,28886
20140401,10,4,-1,2341.39,28886
20140501,10,4,-1,2582.47,28886
20140601,10,4,-1,2345.08,28886
20140701,10,4,-1,3182.87,28886
20140801,10,4,-1,2802.26,28886
20140901,10,4,-1,2967.49,28886
20141001,10,4,-1,2764.35,28886
20141101,10,4,-1,2139.25,28886
20141201,10,4,-1,1578.73,28886
20140101,10,1,-1,3863.64,72215
20140201,10,1,-1,6354.99,72215
20140301,10,1,-1,5236.61,72215
20140401,10,1,-1,5853.47,72215
20140501,10,1,-1,6456.19,72215
20140601,10,1,-1,5862.7,72215
20140701,10,1,-1,7957.17,72215
20140801,10,1,-1,7005.66,72215
20140901,10,1,-1,7418.73,72215
20141001,10,1,-1,6910.89,72215
20141101,10,1,-1,5348.14,72215
20141201,10,1,-1,3946.82,72215
20140101,10,11,-1,1545.46,28886
20140201,10,11,-1,2542,28886
20140301,10,11,-1,2094.64,28886
20140401,10,11,-1,2341.39,28886
20140501,10,11,-1,2582.47,28886
20140601,10,11,-1,2345.08,28886
20140701,10,11,-1,3182.87,28886
20140801,10,11,-1,2802.26,28886
20140901,10,11,-1,2967.49,28886
20141001,10,11,-1,2764.35,28886
20141101,10,11,-1,2139.25,28886
20141201,10,11,-1,1578.73,28886
20140101,10,10,-1,15454.68,288862
20140201,10,10,-1,25420.15,288862
20140301,10,10,-1,20946.59,288862
20140401,10,10,-1,23414.02,288862
20140501,10,10,-1,25824.93,288862
20140601,10,10,-1,23450.98,288862
20140701,10,10,-1,31828.9,288862
20140801,10,10,-1,28022.83,288862
20140901,10,10,-1,29675.12,288862
20141001,10,10,-1,27643.74,288862
20141101,10,10,-1,21392.69,288862
20141201,10,10,-1,15787.37,288862
20140101,10,7,-1,1545.46,28886
20140201,10,7,-1,2542,28886
20140301,10,7,-1,2094.64,28886
20140401,10,7,-1,2341.39,28886
20140501,10,7,-1,2582.47,28886
20140601,10,7,-1,2345.08,28886
20140701,10,7,-1,3182.87,28886
20140801,10,7,-1,2802.26,28886
20140901,10,7,-1,2967.49,28886
20141001,10,7,-1,2764.35,28886
20141101,10,7,-1,2139.25,28886
20141201,10,7,-1,1578.73,28886
20150101,10,8,-1,29139.4,654236
20150201,10,8,-1,52581.3,654236
20150301,10,8,-1,54856.88,654236
20150401,10,8,-1,51147.07,654236
20150501,10,8,-1,60115.57,654236
20150601,10,8,-1,71720.72,654236
20150701,10,8,-1,55724.84,654236
20150801,10,8,-1,65272.8,654236
20150901,10,8,-1,66480.18,654236
20151001,10,8,-1,66160.96,654236
20151101,10,8,-1,49121.42,654236
20151201,10,8,-1,31914.85,654236
20150101,10,6,-1,5827.87,130847
20150201,10,6,-1,10516.24,130847
20150301,10,6,-1,10971.36,130847
20150401,10,6,-1,10229.4,130847
20150501,10,6,-1,12023.09,130847
20150601,10,6,-1,14344.12,130847
20150701,10,6,-1,11144.95,130847
20150801,10,6,-1,13054.54,130847
20150901,10,6,-1,13296.02,130847
20151001,10,6,-1,13232.17,130847
20151101,10,6,-1,9824.27,130847
20151201,10,6,-1,6382.96,130847
20150101,10,3,-1,5180.36,116309
20150201,10,3,-1,9347.82,116309
20150301,10,3,-1,9752.37,116309
20150401,10,3,-1,9092.84,116309
20150501,10,3,-1,10687.25,116309
20150601,10,3,-1,12750.39,116309
20150701,10,3,-1,9906.67,116309
20150801,10,3,-1,11604.09,116309
20150901,10,3,-1,11818.74,116309
20151001,10,3,-1,11761.99,116309
20151101,10,3,-1,8732.73,116309
20151201,10,3,-1,5673.77,116309
20150101,10,5,-1,1295.08,29077
20150201,10,5,-1,2336.93,29077
20150301,10,5,-1,2438.07,29077
20150401,10,5,-1,2273.19,29077
20150501,10,5,-1,2671.79,29077
20150601,10,5,-1,3187.57,29077
20150701,10,5,-1,2476.65,29077
20150801,10,5,-1,2901,29077
20150901,10,5,-1,2954.66,29077
20151001,10,5,-1,2940.47,29077
20151101,10,5,-1,2183.16,29077
20151201,10,5,-1,1418.43,29077
20150101,10,9,-1,2590.16,58154
20150201,10,9,-1,4673.87,58154
20150301,10,9,-1,4876.14,58154
20150401,10,9,-1,4546.38,58154
20150501,10,9,-1,5343.58,58154
20150601,10,9,-1,6375.14,58154
20150701,10,9,-1,4953.29,58154
20150801,10,9,-1,5802,58154
20150901,10,9,-1,5909.32,58154
20151001,10,9,-1,5880.94,58154
20151101,10,9,-1,4366.33,58154
20151201,10,9,-1,2836.86,58154
20150101,10,2,-1,647.56,14539
20150201,10,2,-1,1168.51,14539
20150301,10,2,-1,1219.08,14539
20150401,10,2,-1,1136.63,14539
20150501,10,2,-1,1335.94,14539
20150601,10,2,-1,1593.84,14539
20150701,10,2,-1,1238.37,14539
20150801,10,2,-1,1450.55,14539
20150901,10,2,-1,1477.38,14539
20151001,10,2,-1,1470.29,14539
20151101,10,2,-1,1091.62,14539
20151201,10,2,-1,709.24,14539
20150101,10,4,-1,1295.08,29077
20150201,10,4,-1,2336.93,29077
20150301,10,4,-1,2438.07,29077
20150401,10,4,-1,2273.19,29077
20150501,10,4,-1,2671.79,29077
20150601,10,4,-1,3187.57,29077
20150701,10,4,-1,2476.65,29077
20150801,10,4,-1,2901,29077
20150901,10,4,-1,2954.66,29077
20151001,10,4,-1,2940.47,29077
20151101,10,4,-1,2183.16,29077
20151201,10,4,-1,1418.43,29077
20150101,10,1,-1,3237.72,72693
20150201,10,1,-1,5842.38,72693
20150301,10,1,-1,6095.22,72693
20150401,10,1,-1,5683.02,72693
20150501,10,1,-1,6679.52,72693
20150601,10,1,-1,7968.98,72693
20150701,10,1,-1,6191.66,72693
20150801,10,1,-1,7252.54,72693
20150901,10,1,-1,7386.7,72693
20151001,10,1,-1,7351.23,72693
20151101,10,1,-1,5457.94,72693
20151201,10,1,-1,3546.1,72693
20150101,10,11,-1,1295.08,29077
20150201,10,11,-1,2336.93,29077
20150301,10,11,-1,2438.07,29077
20150401,10,11,-1,2273.19,29077
20150501,10,11,-1,2671.79,29077
20150601,10,11,-1,3187.57,29077
20150701,10,11,-1,2476.65,29077
20150801,10,11,-1,2901,29077
20150901,10,11,-1,2954.66,29077
20151001,10,11,-1,2940.47,29077
20151101,10,11,-1,2183.16,29077
20151201,10,11,-1,1418.43,29077
20150101,10,10,-1,12950.87,290772
20150201,10,10,-1,23369.5,290772
20150301,10,10,-1,24380.87,290772
20150401,10,10,-1,22732.07,290772
20150501,10,10,-1,26718.07,290772
20150601,10,10,-1,31875.93,290772
20150701,10,10,-1,24766.63,290772
20150801,10,10,-1,29010.18,290772
20150901,10,10,-1,29546.79,290772
20151001,10,10,-1,29404.92,290772
20151101,10,10,-1,21831.78,290772
20151201,10,10,-1,14184.4,290772
20150101,10,7,-1,1295.08,29077
20150201,10,7,-1,2336.93,29077
20150301,10,7,-1,2438.07,29077
20150401,10,7,-1,2273.19,29077
20150501,10,7,-1,2671.79,29077
20150601,10,7,-1,3187.57,29077
20150701,10,7,-1,2476.65,29077
20150801,10,7,-1,2901,29077
20150901,10,7,-1,2954.66,29077
20151001,10,7,-1,2940.47,29077
20151101,10,7,-1,2183.16,29077
20151201,10,7,-1,1418.43,29077
20160101,10,8,-1,29483.67,647676
20160101,10,6,-1,5896.73,129535
20160101,10,3,-1,5241.52,115142
20160101,10,5,-1,1310.4,28786
20160101,10,9,-1,2620.76,57571
20160101,10,2,-1,655.2,14393
20160101,10,4,-1,1310.4,28786
20160101,10,1,-1,3275.96,71964
20160101,10,11,-1,1310.4,28786
20160101,10,10,-1,13103.86,287856
20160101,10,7,-1,1310.4,28786
20090101,9,8,-1,37888.7,677286
20090201,9,8,-1,50850,677286
20090301,9,8,-1,51653.48,677286
20090401,9,8,-1,57597.23,677286
20090501,9,8,-1,74438.46,677286
20090601,9,8,-1,68273.86,677286
20090701,9,8,-1,64401.78,677286
20090801,9,8,-1,64227.9,677286
20090901,9,8,-1,60821.31,677286
20091001,9,8,-1,62443.22,677286
20091101,9,8,-1,63351.18,677286
20091201,9,8,-1,21338.88,677286
20090101,9,6,-1,7577.73,135457
20090201,9,6,-1,10169.99,135457
20090301,9,6,-1,10330.68,135457
20090401,9,6,-1,11519.43,135457
20090501,9,6,-1,14887.67,135457
20090601,9,6,-1,13654.75,135457
20090701,9,6,-1,12880.34,135457
20090801,9,6,-1,12845.56,135457
20090901,9,6,-1,12164.24,135457
20091001,9,6,-1,12488.63,135457
20091101,9,6,-1,12670.22,135457
20091201,9,6,-1,4267.77,135457
20090101,9,3,-1,6735.75,120406
20090201,9,3,-1,9039.97,120406
20090301,9,3,-1,9182.81,120406
20090401,9,3,-1,10239.47,120406
20090501,9,3,-1,13233.46,120406
20090601,9,3,-1,12137.53,120406
20090701,9,3,-1,11449.17,120406
20090801,9,3,-1,11418.25,120406
20090901,9,3,-1,10812.64,120406
20091001,9,3,-1,11100.98,120406
20091101,9,3,-1,11262.4,120406
20091201,9,3,-1,3793.57,120406
20090101,9,5,-1,1683.96,30102
20090201,9,5,-1,2260.03,30102
20090301,9,5,-1,2295.74,30102
20090401,9,5,-1,2559.91,30102
20090501,9,5,-1,3308.42,30102
20090601,9,5,-1,3034.43,30102
20090701,9,5,-1,2862.34,30102
20090801,9,5,-1,2854.61,30102
20090901,9,5,-1,2703.21,30102
20091001,9,5,-1,2775.29,30102
20091101,9,5,-1,2815.65,30102
20091201,9,5,-1,948.41,30102
20090101,9,9,-1,3367.87,60203
20090201,9,9,-1,4519.99,60203
20090301,9,9,-1,4591.41,60203
20090401,9,9,-1,5119.74,60203
20090501,9,9,-1,6616.73,60203
20090601,9,9,-1,6068.77,60203
20090701,9,9,-1,5724.58,60203
20090801,9,9,-1,5709.13,60203
20090901,9,9,-1,5406.32,60203
20091001,9,9,-1,5550.49,60203
20091101,9,9,-1,5631.2,60203
20091201,9,9,-1,1896.78,60203
20090101,9,2,-1,841.98,15051
20090201,9,2,-1,1130.02,15051
20090301,9,2,-1,1147.87,15051
20090401,9,2,-1,1279.96,15051
20090501,9,2,-1,1654.21,15051
20090601,9,2,-1,1517.22,15051
20090701,9,2,-1,1431.17,15051
20090801,9,2,-1,1427.31,15051
20090901,9,2,-1,1351.6,15051
20091001,9,2,-1,1387.65,15051
20091101,9,2,-1,1407.82,15051
20091201,9,2,-1,474.2,15051
20090101,9,4,-1,1683.96,30102
20090201,9,4,-1,2260.03,30102
20090301,9,4,-1,2295.74,30102
20090401,9,4,-1,2559.91,30102
20090501,9,4,-1,3308.42,30102
20090601,9,4,-1,3034.43,30102
20090701,9,4,-1,2862.34,30102
20090801,9,4,-1,2854.61,30102
20090901,9,4,-1,2703.21,30102
20091001,9,4,-1,2775.29,30102
20091101,9,4,-1,2815.65,30102
20091201,9,4,-1,948.41,30102
20090101,9,1,-1,4209.86,75254
20090201,9,1,-1,5650,75254
20090301,9,1,-1,5739.28,75254
20090401,9,1,-1,6399.69,75254
20090501,9,1,-1,8270.94,75254
20090601,9,1,-1,7585.98,75254
20090701,9,1,-1,7155.75,75254
20090801,9,1,-1,7136.43,75254
20090901,9,1,-1,6757.92,75254
20091001,9,1,-1,6938.14,75254
20091101,9,1,-1,7039.02,75254
20091201,9,1,-1,2370.99,75254
20090101,9,11,-1,1683.96,30102
20090201,9,11,-1,2260.03,30102
20090301,9,11,-1,2295.74,30102
20090401,9,11,-1,2559.91,30102
20090501,9,11,-1,3308.42,30102
20090601,9,11,-1,3034.43,30102
20090701,9,11,-1,2862.34,30102
20090801,9,11,-1,2854.61,30102
20090901,9,11,-1,2703.21,30102
20091001,9,11,-1,2775.29,30102
20091101,9,11,-1,2815.65,30102
20091201,9,11,-1,948.41,30102
20090101,9,10,-1,16839.42,301016
20090201,9,10,-1,22600,301016
20090301,9,10,-1,22957.1,301016
20090401,9,10,-1,25598.77,301016
20090501,9,10,-1,33083.76,301016
20090601,9,10,-1,30343.94,301016
20090701,9,10,-1,28623.01,301016
20090801,9,10,-1,28545.73,301016
20090901,9,10,-1,27031.69,301016
20091001,9,10,-1,27752.54,301016
20091101,9,10,-1,28156.08,301016
20091201,9,10,-1,9483.94,301016
20090101,9,7,-1,1683.96,30102
20090201,9,7,-1,2260.03,30102
20090301,9,7,-1,2295.74,30102
20090401,9,7,-1,2559.91,30102
20090501,9,7,-1,3308.42,30102
20090601,9,7,-1,3034.43,30102
20090701,9,7,-1,2862.34,30102
20090801,9,7,-1,2854.61,30102
20090901,9,7,-1,2703.21,30102
20091001,9,7,-1,2775.29,30102
20091101,9,7,-1,2815.65,30102
20091201,9,7,-1,948.41,30102
20100101,9,8,-1,31307.88,595520
20100201,9,8,-1,54758.64,595520
20100301,9,8,-1,46265.02,595520
20100401,9,8,-1,49685.93,595520
20100501,9,8,-1,44583.5,595520
20100601,9,8,-1,57999.56,595520
20100701,9,8,-1,68963.38,595520
20100801,9,8,-1,58726.58,595520
20100901,9,8,-1,59922.9,595520
20101001,9,8,-1,60098.05,595520
20101101,9,8,-1,40260.26,595520
20101201,9,8,-1,22948.3,595520
20100101,9,6,-1,6261.58,119104
20100201,9,6,-1,10951.73,119104
20100301,9,6,-1,9253,119104
20100401,9,6,-1,9937.19,119104
20100501,9,6,-1,8916.7,119104
20100601,9,6,-1,11599.91,119104
20100701,9,6,-1,13792.68,119104
20100801,9,6,-1,11745.32,119104
20100901,9,6,-1,11984.58,119104
20101001,9,6,-1,12019.61,119104
20101101,9,6,-1,8052.05,119104
20101201,9,6,-1,4589.66,119104
20100101,9,3,-1,5565.83,105870
20100201,9,3,-1,9734.85,105870
20100301,9,3,-1,8224.88,105870
20100401,9,3,-1,8833.04,105870
20100501,9,3,-1,7925.94,105870
20100601,9,3,-1,10311.01,105870
20100701,9,3,-1,12260.13,105870
20100801,9,3,-1,10440.26,105870
20100901,9,3,-1,10652.94,105870
20101001,9,3,-1,10684.08,105870
20101101,9,3,-1,7157.36,105870
20101201,9,3,-1,4079.69,105870
20100101,9,5,-1,1391.48,26468
20100201,9,5,-1,2433.76,26468
20100301,9,5,-1,2056.26,26468
20100401,9,5,-1,2208.3,26468
20100501,9,5,-1,1981.52,26468
20100601,9,5,-1,2577.8,26468
20100701,9,5,-1,3065.09,26468
20100801,9,5,-1,2610.11,26468
20100901,9,5,-1,2663.28,26468
20101001,9,5,-1,2671.07,26468
20101101,9,5,-1,1789.38,26468
20101201,9,5,-1,1019.94,26468
20100101,9,9,-1,2782.92,52935
20100201,9,9,-1,4867.42,52935
20100301,9,9,-1,4112.44,52935
20100401,9,9,-1,4416.52,52935
20100501,9,9,-1,3962.97,52935
20100601,9,9,-1,5155.51,52935
20100701,9,9,-1,6130.07,52935
20100801,9,9,-1,5220.13,52935
20100901,9,9,-1,5326.47,52935
20101001,9,9,-1,5342.04,52935
20101101,9,9,-1,3578.68,52935
20101201,9,9,-1,2039.84,52935
20100101,9,2,-1,695.74,13234
20100201,9,2,-1,1216.88,13234
20100301,9,2,-1,1028.13,13234
20100401,9,2,-1,1104.15,13234
20100501,9,2,-1,990.76,13234
20100601,9,2,-1,1288.9,13234
20100701,9,2,-1,1532.55,13234
20100801,9,2,-1,1305.06,13234
20100901,9,2,-1,1331.64,13234
20101001,9,2,-1,1335.53,13234
20101101,9,2,-1,894.69,13234
20101201,9,2,-1,509.97,13234
20100101,9,4,-1,1391.48,26468
20100201,9,4,-1,2433.76,26468
20100301,9,4,-1,2056.26,26468
20100401,9,4,-1,2208.3,26468
20100501,9,4,-1,1981.52,26468
20100601,9,4,-1,2577.8,26468
20100701,9,4,-1,3065.09,26468
20100801,9,4,-1,2610.11,26468
20100901,9,4,-1,2663.28,26468
20101001,9,4,-1,2671.07,26468
20101101,9,4,-1,1789.38,26468
20101201,9,4,-1,1019.94,26468
20100101,9,1,-1,3478.66,66169
20100201,9,1,-1,6084.3,66169
20100301,9,1,-1,5140.57,66169
20100401,9,1,-1,5520.67,66169
20100501,9,1,-1,4953.73,66169
20100601,9,1,-1,6444.41,66169
20100701,9,1,-1,7662.61,66169
20100801,9,1,-1,6525.19,66169
20100901,9,1,-1,6658.11,66169
20101001,9,1,-1,6677.57,66169
20101101,9,1,-1,4473.37,66169
20101201,9,1,-1,2549.81,66169
20100101,9,11,-1,1391.48,26468
20100201,9,11,-1,2433.76,26468
20100301,9,11,-1,2056.26,26468
20100401,9,11,-1,2208.3,26468
20100501,9,11,-1,1981.52,26468
20100601,9,11,-1,2577.8,26468
20100701,9,11,-1,3065.09,26468
20100801,9,11,-1,2610.11,26468
20100901,9,11,-1,2663.28,26468
20101001,9,11,-1,2671.07,26468
20101101,9,11,-1,1789.38,26468
20101201,9,11,-1,1019.94,26468
20100101,9,10,-1,13914.58,264675
20100201,9,10,-1,24337.12,264675
20100301,9,10,-1,20562.19,264675
20100401,9,10,-1,22082.59,264675
20100501,9,10,-1,19814.85,264675
20100601,9,10,-1,25777.53,264675
20100701,9,10,-1,30650.33,264675
20100801,9,10,-1,26100.65,264675
20100901,9,10,-1,26632.34,264675
20101001,9,10,-1,26710.19,264675
20101101,9,10,-1,17893.41,264675
20101201,9,10,-1,10199.22,264675
20100101,9,7,-1,1391.48,26468
20100201,9,7,-1,2433.76,26468
20100301,9,7,-1,2056.26,26468
20100401,9,7,-1,2208.3,26468
20100501,9,7,-1,1981.52,26468
20100601,9,7,-1,2577.8,26468
20100701,9,7,-1,3065.09,26468
20100801,9,7,-1,2610.11,26468
20100901,9,7,-1,2663.28,26468
20101001,9,7,-1,2671.07,26468
20101101,9,7,-1,1789.38,26468
20101201,9,7,-1,1019.94,26468
20110101,9,8,-1,33790.52,680831
20110201,9,8,-1,62103.33,680831
20110301,9,8,-1,70970.73,680831
20110401,9,8,-1,53303.36,680831
20110501,9,8,-1,55828.52,680831
20110601,9,8,-1,57989.14,680831
20110701,9,8,-1,67284.35,680831
20110801,9,8,-1,56558.61,680831
20110901,9,8,-1,63774.32,680831
20111001,9,8,-1,60974.68,680831
20111101,9,8,-1,57208.83,680831
20111201,9,8,-1,41044.61,680831
20110101,9,6,-1,6758.09,136166
20110201,9,6,-1,12420.65,136166
20110301,9,6,-1,14194.13,136166
20110401,9,6,-1,10660.66,136166
20110501,9,6,-1,11165.69,136166
20110601,9,6,-1,11597.81,136166
20110701,9,6,-1,13456.85,136166
20110801,9,6,-1,11311.71,136166
20110901,9,6,-1,12754.85,136166
20111001,9,6,-1,12194.92,136166
20111101,9,6,-1,11441.75,136166
20111201,9,6,-1,8208.91,136166
20110101,9,3,-1,6007.22,121037
20110201,9,3,-1,11040.63,121037
20110301,9,3,-1,12617.06,121037
20110401,9,3,-1,9476.18,121037
20110501,9,3,-1,9925.1,121037
20110601,9,3,-1,10309.21,121037
20110701,9,3,-1,11961.7,121037
20110801,9,3,-1,10054.9,121037
20110901,9,3,-1,11337.69,121037
20111001,9,3,-1,10839.98,121037
20111101,9,3,-1,10170.49,121037
20111201,9,3,-1,7296.84,121037
20110101,9,5,-1,1501.79,30259
20110201,9,5,-1,2760.13,30259
20110301,9,5,-1,3154.24,30259
20110401,9,5,-1,2369.03,30259
20110501,9,5,-1,2481.25,30259
20110601,9,5,-1,2577.28,30259
20110701,9,5,-1,2990.4,30259
20110801,9,5,-1,2513.7,30259
20110901,9,5,-1,2834.4,30259
20111001,9,5,-1,2709.97,30259
20111101,9,5,-1,2542.6,30259
20111201,9,5,-1,1824.2,30259
20110101,9,9,-1,3003.59,60518
20110201,9,9,-1,5520.27,60518
20110301,9,9,-1,6308.48,60518
20110401,9,9,-1,4738.05,60518
20110501,9,9,-1,4962.51,60518
20110601,9,9,-1,5154.56,60518
20110701,9,9,-1,5980.8,60518
20110801,9,9,-1,5027.41,60518
20110901,9,9,-1,5668.8,60518
20111001,9,9,-1,5419.94,60518
20111101,9,9,-1,5085.2,60518
20111201,9,9,-1,3648.39,60518
20110101,9,2,-1,750.92,15130
20110201,9,2,-1,1380.11,15130
20110301,9,2,-1,1577.17,15130
20110401,9,2,-1,1184.55,15130
20110501,9,2,-1,1240.67,15130
20110601,9,2,-1,1288.68,15130
20110701,9,2,-1,1495.25,15130
20110801,9,2,-1,1256.89,15130
20110901,9,2,-1,1417.25,15130
20111001,9,2,-1,1355.03,15130
20111101,9,2,-1,1271.34,15130
20111201,9,2,-1,912.13,15130
20110101,9,4,-1,1501.79,30259
20110201,9,4,-1,2760.13,30259
20110301,9,4,-1,3154.24,30259
20110401,9,4,-1,2369.03,30259
20110501,9,4,-1,2481.25,30259
20110601,9,4,-1,2577.28,30259
20110701,9,4,-1,2990.4,30259
20110801,9,4,-1,2513.7,30259
20110901,9,4,-1,2834.4,30259
20111001,9,4,-1,2709.97,30259
20111101,9,4,-1,2542.6,30259
20111201,9,4,-1,1824.2,30259
20110101,9,1,-1,3754.51,75648
20110201,9,1,-1,6900.38,75648
20110301,9,1,-1,7885.65,75648
20110401,9,1,-1,5922.6,75648
20110501,9,1,-1,6203.18,75648
20110601,9,1,-1,6443.25,75648
20110701,9,1,-1,7476.05,75648
20110801,9,1,-1,6284.3,75648
20110901,9,1,-1,7086.05,75648
20111001,9,1,-1,6774.97,75648
20111101,9,1,-1,6356.55,75648
20111201,9,1,-1,4560.52,75648
20110101,9,11,-1,1501.79,30259
20110201,9,11,-1,2760.13,30259
20110301,9,11,-1,3154.24,30259
20110401,9,11,-1,2369.03,30259
20110501,9,11,-1,2481.25,30259
20110601,9,11,-1,2577.28,30259
20110701,9,11,-1,2990.4,30259
20110801,9,11,-1,2513.7,30259
20110901,9,11,-1,2834.4,30259
20111001,9,11,-1,2709.97,30259
20111101,9,11,-1,2542.6,30259
20111201,9,11,-1,1824.2,30259
20110101,9,10,-1,15017.98,302591
20110201,9,10,-1,27601.43,302591
20110301,9,10,-1,31542.49,302591
20110401,9,10,-1,23690.34,302591
20110501,9,10,-1,24812.63,302591
20110601,9,10,-1,25772.9,302591
20110701,9,10,-1,29904.1,302591
20110801,9,10,-1,25137.12,302591
20110901,9,10,-1,28344.09,302591
20111001,9,10,-1,27099.81,302591
20111101,9,10,-1,25426.1,302591
20111201,9,10,-1,18242.01,302591
20110101,9,7,-1,1501.79,30259
20110201,9,7,-1,2760.13,30259
20110301,9,7,-1,3154.24,30259
20110401,9,7,-1,2369.03,30259
20110501,9,7,-1,2481.25,30259
20110601,9,7,-1,2577.28,30259
20110701,9,7,-1,2990.4,30259
20110801,9,7,-1,2513.7,30259
20110901,9,7,-1,2834.4,30259
20111001,9,7,-1,2709.97,30259
20111101,9,7,-1,2542.6,30259
20111201,9,7,-1,1824.2,30259
20120101,9,8,-1,27789.25,666990
20120201,9,8,-1,53077.73,666990
20120301,9,8,-1,61067.93,666990
20120401,9,8,-1,45057.33,666990
20120501,9,8,-1,66491.57,666990
20120601,9,8,-1,66350.01,666990
20120701,9,8,-1,74117.06,666990
20120801,9,8,-1,62120.86,666990
20120901,9,8,-1,65486.22,666990
20121001,9,8,-1,62361.2,666990
20121101,9,8,-1,51133.61,666990
20121201,9,8,-1,31937.21,666990
20120101,9,6,-1,5557.85,133398
20120201,9,6,-1,10615.55,133398
20120301,9,6,-1,12213.59,133398
20120401,9,6,-1,9011.47,133398
20120501,9,6,-1,13298.31,133398
20120601,9,6,-1,13270,133398
20120701,9,6,-1,14823.41,133398
20120801,9,6,-1,12424.17,133398
20120901,9,6,-1,13097.24,133398
20121001,9,6,-1,12472.24,133398
20121101,9,6,-1,10226.72,133398
20121201,9,6,-1,6387.44,133398
20120101,9,3,-1,4940.31,118576
20120201,9,3,-1,9436.04,118576
20120301,9,3,-1,10856.52,118576
20120401,9,3,-1,8010.19,118576
20120501,9,3,-1,11820.72,118576
20120601,9,3,-1,11795.56,118576
20120701,9,3,-1,13176.37,118576
20120801,9,3,-1,11043.71,118576
20120901,9,3,-1,11642,118576
20121001,9,3,-1,11086.44,118576
20121101,9,3,-1,9090.42,118576
20121201,9,3,-1,5677.73,118576
20120101,9,5,-1,1235.08,29644
20120201,9,5,-1,2359.01,29644
20120301,9,5,-1,2714.13,29644
20120401,9,5,-1,2002.55,29644
20120501,9,5,-1,2955.18,29644
20120601,9,5,-1,2948.89,29644
20120701,9,5,-1,3294.09,29644
20120801,9,5,-1,2760.93,29644
20120901,9,5,-1,2910.5,29644
20121001,9,5,-1,2771.61,29644
20121101,9,5,-1,2272.61,29644
20121201,9,5,-1,1419.43,29644
20120101,9,9,-1,2470.16,59288
20120201,9,9,-1,4718.02,59288
20120301,9,9,-1,5428.26,59288
20120401,9,9,-1,4005.1,59288
20120501,9,9,-1,5910.36,59288
20120601,9,9,-1,5897.78,59288
20120701,9,9,-1,6588.18,59288
20120801,9,9,-1,5521.85,59288
20120901,9,9,-1,5821,59288
20121001,9,9,-1,5543.22,59288
